"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"68101",63394,"yibin","2018/12/8",83,45,11,12,5,5,2018-12-08
"68102",63395,"yibin","2018/12/9",89,59,9,14,6,6,2018-12-09
"68103",63396,"yibin","2018/12/10",118,63,7,16,7,8,2018-12-10
"68104",63397,"yibin","2018/12/11",120,76,12,17,8,8,2018-12-11
"68105",63398,"yibin","2018/12/12",158,60,12,19,10,7,2018-12-12
"68106",63399,"yibin","2018/12/13",149,64,15,21,9,7,2018-12-13
"68107",63400,"yibin","2018/12/14",153,72,14,19,8,8,2018-12-14
"68108",63401,"yibin","2018/12/15",160,82,10,22,7,10,2018-12-15
"68109",63402,"yibin","2018/12/16",166,66,29,22,13,10,2018-12-16
"68110",63403,"yibin","2018/12/17",139,82,34,27,16,12,2018-12-17
"68111",63404,"yibin","2018/12/18",175,115,14,28,11,12,2018-12-18
"68112",63405,"yibin","2018/12/19",204,135,9,26,12,14,2018-12-19
"68113",63406,"yibin","2018/12/20",227,121,26,24,11,11,2018-12-20
"68114",63407,"yibin","2018/12/21",209,89,22,28,12,12,2018-12-21
"68115",63408,"yibin","2018/12/22",180,87,21,24,11,12,2018-12-22
"68116",63409,"yibin","2018/12/23",177,83,15,22,11,12,2018-12-23
"68117",63410,"yibin","2018/12/24",172,73,13,25,7,10,2018-12-24
"68118",63411,"yibin","2018/12/25",159,78,13,20,8,10,2018-12-25
"68119",63412,"yibin","2018/12/26",165,53,18,17,8,8,2018-12-26
"68120",63413,"yibin","2018/12/27",134,64,14,19,12,9,2018-12-27
"68121",63414,"yibin","2018/12/28",153,29,12,14,6,8,2018-12-28
"68122",63415,"yibin","2018/12/29",100,28,12,15,6,9,2018-12-29
"68123",63416,"yibin","2018/12/30",90,55,21,18,8,8,2018-12-30
"68124",63417,"yibin","2018/12/31",150,NA,NA,NA,NA,NA,2018-12-31
"69850",65143,"yibin","2019/1/1",NA,59,16,20,10,10,2019-01-01
