date, pm25, pm10, o3, no2, so2, co
2019/12/7, 154, 82, 22, 22, 15, 16
2019/12/8, 136, 91, 27, 25, 31, 24
2019/12/9, 155, 116, 71, 28, 30, 23
2019/12/10, 195, 128, 26, 28, 20, 25
2019/12/11, 200, 79, 49, 20, 14, 13
2019/12/12, 146, 62, 24, 24, 25, 18
2019/12/13, 134, 109, 23, 24, 29, 16
2019/12/14, 123, 93, 14, 22, 24, 22
2019/12/15, 134, 85, 23, 21, 30, 25
2019/12/16, 147, 62, 26, 24, 18, 23
2019/12/17, 148, 36, 25, 11, 9, 11
2019/12/18, 100, 65, 23, 17, 11, 17
2019/12/19, 131, 100, 15, 28, 23, 21
2019/12/20, 177, 75, 25, 25, 26, 27
2019/12/21, 163, 60, 25, 21, 18, 19
2019/12/22, 124, 82, 18, 23, 19, 18
2019/12/23, 160, 104, 28, 27, 18, 16
2019/12/24, 192, 91, 33, 28, 28, 24
2019/12/25, 166, 83, 32, 27, 31, 17
2019/12/26, 168, 101, 25, 23, 20, 13
2019/12/27, 194, 106, 20, 29, 33, 29
2019/12/28, 191, 90, 34, 27, 25, 25
2019/12/29, 170, 102, 39, 26, 30, 23
2019/12/30, 184, , , , , 
2019/7/2, 98, 56, 62, 17, 13, 17
2019/7/3, 99, 65, 87, 20, 13, 18
2019/7/4, 106, 53, 79, 25, 20, 20
2019/7/5, 110, 59, 74, 23, 21, 14
2019/7/6, 128, 44, 68, 18, 18, 12
2019/7/7, 81, 56, 64, 22, 9, 15
2019/7/8, 113, 50, 78, 17, 11, 17
2019/7/9, 108, 51, 93, 15, 12, 16
2019/7/10, 104, 56, 79, 17, 6, 17
2019/7/11, 103, 57, 66, 18, 11, 13
2019/7/12, 113, 53, 58, 17, 8, 9
2019/7/13, 109, 41, 60, 11, 5, 10
2019/7/14, 94, 53, 44, 23, 7, 26
2019/7/15, 140, 49, 48, 19, 4, 21
2019/7/16, 87, 49, 52, 14, 7, 12
2019/7/17, 88, 50, 52, 22, 6, 16
2019/7/18, 91, 50, 47, 16, 4, 14
2019/7/19, 83, 48, 45, 15, 4, 9
2019/7/20, 99, 60, 64, 18, 4, 15
2019/7/21, 132, 43, 34, 18, 4, 15
2019/7/22, 89, 61, 73, 22, 9, 17
2019/7/23, 129, 47, 61, 24, 6, 14
2019/7/24, 112, 31, 45, 16, 3, 12
2019/7/25, 98, 44, 58, 12, 2, 12
2019/7/26, 102, 42, 72, 6, 3, 12
2019/7/27, 83, 48, 59, 18, 4, 18
2019/7/28, 102, 37, 45, 16, 6, 14
2019/7/29, 80, 109, 45, 18, 13, 16
2019/7/30, 80, 51, 46, 13, 5, 16
2019/7/31, 70, 45, 55, 17, 3, 15
2019/8/1, 100, 48, 62, 16, 6, 15
2019/8/2, 106, 39, 34, 16, 5, 12
2019/8/3, 81, 27, 34, 10, 3, 12
2019/8/4, 59, 48, 59, 16, 7, 16
2019/8/5, 98, 48, 33, 13, 6, 11
2019/8/6, 104, 43, 34, 13, 3, 9
2019/8/7, 84, 66, 68, 18, 4, 17
2019/8/8, 139, 50, 40, 16, 4, 16
2019/8/9, 103, 45, 48, 14, 3, 11
2019/8/10, 96, 37, 24, 15, 5, 14
2019/8/11, 72, 22, 16, 9, 3, 10
2019/8/12, 56, 23, 25, 7, 3, 7
2019/8/13, 32, 27, 27, 11, 3, 8
2019/8/14, 51, 36, 30, 16, 3, 17
2019/8/15, 85, 33, 24, 12, 4, 9
2019/8/16, 74, 34, 39, 13, 12, 10
2019/8/17, 65, 54, 33, 17, 13, 15
2019/8/18, 62, 49, 42, 16, 10, 21
2019/8/19, 80, 51, 44, 15, 11, 14
2019/8/20, 99, 52, 32, 16, 12, 17
2019/8/21, 98, 43, 51, 16, 12, 15
2019/8/22, 84, 52, 40, 17, 11, 22
2019/8/23, 93, 44, 34, 16, 14, 18
2019/8/24, 77, 58, 51, 13, 6, 14
2019/8/25, 75, 48, 56, 14, 7, 15
2019/8/26, 87, 44, 58, 16, 8, 18
2019/8/27, 83, 36, 41, 18, 7, 19
2019/8/28, 78, 40, 49, 16, 7, 12
2019/8/29, 78, 35, 30, 17, 11, 15
2019/8/30, 80, 43, 23, 16, 14, 8
2019/8/31, 93, 77, 38, 22, 11, 35
2019/9/1, 119, 51, 67, 18, 7, 18
2019/9/2, 93, 56, 71, 22, 10, 24
2019/9/3, 98, 63, 83, 21, 10, 16
2019/9/4, 112, 56, 35, 15, 4, 12
2019/9/5, 95, 21, 35, 14, 4, 9
2019/9/6, 41, 46, 46, 18, 5, 12
2019/9/7, 104, 31, 16, 11, 3, 8
2019/9/8, 64, 53, 53, 22, 11, 17
2019/9/9, 114, 55, 46, 16, 6, 12
2019/9/10, 104, 48, 26, 15, 7, 9
2019/9/11, 72, 35, 30, 11, 5, 9
2019/9/12, 45, 49, 25, 18, 12, 15
2019/9/13, 66, 31, 26, 17, 10, 16
2019/9/14, 63, 34, 32, 12, 5, 7
2019/9/15, 77, 50, 41, 18, 14, 16
2019/9/16, 88, 46, 33, 14, 7, 8
2019/9/17, 73, 63, 41, 17, 22, 18
2019/9/18, 86, 45, 26, 13, 6, 6
2019/9/19, 53, 66, 37, 24, 17, 27
2019/9/20, 115, 67, 56, 25, 14, 20
2019/9/21, 113, 67, 52, 20, 9, 17
2019/9/22, 116, 65, 35, 16, 5, 6
2019/9/23, 64, 56, 34, 19, 6, 8
2019/9/24, 76, 121, 49, 25, 13, 19
2019/9/25, 144, 69, 48, 26, 14, 16
2019/9/26, 110, 76, 46, 29, 17, 21
2019/9/27, 125, 76, 44, 25, 12, 17
2019/9/28, 123, 65, 61, 19, 8, 14
2019/9/29, 121, 74, 75, 28, 11, 17
2019/9/30, 154, 71, 84, 21, 13, 15
2019/10/1, 143, 71, 83, 18, 12, 16
2019/4/2, 113, 94, 45, 20, 13, 21
2019/4/3, 118, 88, 41, 25, 20, 19
2019/4/4, 115, 194, 76, 34, 27, 25
2019/4/5, 179, 147, 45, 14, 7, 6
2019/4/6, 70, 84, 40, 20, 15, 15
2019/4/7, 97, 61, 32, 23, 12, 9
2019/4/8, 99, 67, 38, 21, 11, 13
2019/4/9, 109, 58, 41, 21, 6, 8
2019/4/10, 83, 62, 49, 20, 5, 8
2019/4/11, 92, 93, 43, 24, 17, 17
2019/4/12, 139, 110, 56, 23, 21, 17
2019/4/13, 150, 98, 61, 20, 18, 17
2019/4/14, 175, 68, 41, 16, 5, 10
2019/4/15, 102, 76, 58, 23, 27, 16
2019/4/16, 108, 83, 77, 17, 20, 14
2019/4/17, 145, 77, 73, 16, 19, 12
2019/4/18, 106, 124, 47, 11, 7, 8
2019/4/19, 88, 92, 45, 20, 7, 6
2019/4/20, 99, 82, 42, 26, 14, 17
2019/4/21, 139, 79, 46, 20, 7, 11
2019/4/22, 137, 111, 65, 23, 19, 10
2019/4/23, 132, 75, 65, 20, 19, 15
2019/4/24, 103, 74, 39, 12, 7, 8
2019/4/25, 91, 42, 39, 12, 4, 7
2019/4/26, 65, 76, 47, 17, 6, 11
2019/4/27, 126, 81, 50, 23, 21, 20
2019/4/28, 130, 48, 54, 18, 19, 18
2019/4/29, 99, 41, 48, 24, 18, 20
2019/4/30, 94, 71, 50, 27, 16, 20
2019/5/1, 133, 92, 42, 17, 6, 14
2019/5/2, 111, 85, 52, 25, 18, 19
2019/5/3, 111, 85, 73, 28, 25, 20
2019/5/4, 126, 79, 102, 23, 25, 14
2019/5/5, 135, 51, 75, 14, 10, 9
2019/5/6, 86, 82, 43, 19, 14, 14
2019/5/7, 113, 75, 48, 26, 23, 17
2019/5/8, 130, 81, 72, 24, 25, 18
2019/5/9, 123, 81, 65, 26, 20, 18
2019/5/10, 143, 76, 94, 22, 18, 16
2019/5/11, 151, 86, 77, 22, 14, 12
2019/5/12, 128, 89, 89, 21, 18, 15
2019/5/13, 137, 75, 61, 19, 14, 16
2019/5/14, 107, 67, 60, 21, 23, 18
2019/5/15, 96, 68, 79, 24, 24, 19
2019/5/16, 127, 44, 49, 23, 17, 20
2019/5/17, 91, 41, 42, 20, 23, 17
2019/5/18, 100, 48, 52, 18, 18, 12
2019/5/19, 94, 49, 42, 21, 17, 14
2019/5/20, 101, 71, 40, 12, 9, 11
2019/5/21, 70, 76, 41, 16, 24, 10
2019/5/22, 71, 73, 51, 23, 19, 15
2019/5/23, 142, 85, 95, 25, 27, 36
2019/5/24, 152, 77, 117, 31, 33, 25
2019/5/25, 143, 66, 111, 18, 27, 20
2019/5/26, 118, 43, 57, 14, 22, 18
2019/5/27, 77, 21, 46, 9, 5, 10
2019/5/28, 38, 70, 40, 13, 5, 18
2019/5/29, 91, 69, 47, 20, 15, 18
2019/5/30, 98, 56, 48, 23, 20, 18
2019/5/31, 89, 49, 40, 18, 17, 14
2019/6/1, 82, 60, 78, 22, 24, 23
2019/6/2, 117, 58, 76, 17, 13, 11
2019/6/3, 126, 55, 54, 22, 9, 12
2019/6/4, 120, 62, 76, 22, 14, 17
2019/6/5, 133, 49, 74, 18, 10, 13
2019/6/6, 104, 55, 64, 17, 10, 11
2019/6/7, 122, 69, 82, 20, 16, 12
2019/6/8, 132, 40, 71, 22, 16, 14
2019/6/9, 79, 33, 52, 17, 8, 11
2019/6/10, 82, 30, 41, 15, 5, 10
2019/6/11, 65, 50, 72, 17, 11, 15
2019/6/12, 114, 46, 66, 19, 15, 14
2019/6/13, 91, 39, 52, 24, 13, 18
2019/6/14, 94, 47, 40, 20, 11, 13
2019/6/15, 98, 22, 23, 12, 6, 5
2019/6/16, 47, 21, 33, 11, 5, 5
2019/6/17, 53, 47, 61, 17, 15, 15
2019/6/18, 95, 67, 44, 24, 13, 23
2019/6/19, 128, 70, 95, 19, 8, 9
2019/6/20, 111, 65, 80, 20, 14, 8
2019/6/21, 128, 33, 57, 13, 6, 7
2019/6/22, 68, 49, 78, 14, 8, 6
2019/6/23, 61, 55, 76, 17, 9, 8
2019/6/24, 78, 59, 99, 17, 8, 12
2019/6/25, 93, 40, 65, 10, 14, 13
2019/6/26, 69, 56, 55, 23, 25, 18
2019/6/27, 99, 58, 90, 18, 18, 14
2019/6/28, 106, 59, 52, 25, 14, 12
2019/6/29, 115, 45, 44, 19, 8, 10
2019/6/30, 84, 43, 43, 11, 5, 7
2019/7/1, 82, 46, 39, 16, 10, 14
2019/1/2, 186, 132, 16, 26, 24, 27
2019/1/3, 197, 124, 20, 26, 35, 24
2019/1/4, 164, 76, 27, 21, 22, 13
2019/1/5, 131, 80, 21, 21, 16, 19
2019/1/6, 140, 96, 16, 26, 27, 24
2019/1/7, 165, 151, 18, 29, 22, 36
2019/1/8, 200, 94, 22, 21, 21, 23
2019/1/9, 146, 83, 32, 22, 27, 20
2019/1/10, 137, 90, 25, 27, 39, 24
2019/1/11, 159, 127, 13, 31, 33, 34
2019/1/12, 190, 134, 19, 34, 30, 28
2019/1/13, 200, 212, 13, 35, 20, 39
2019/1/14, 292, 219, 14, 33, 21, 39
2019/1/15, 253, 108, 21, 14, 12, 9
2019/1/16, 114, 85, 25, 24, 22, 26
2019/1/17, 152, 103, 26, 26, 24, 26
2019/1/18, 169, 90, 21, 27, 29, 24
2019/1/19, 160, 146, 23, 27, 22, 21
2019/1/20, 179, 56, 26, 21, 21, 14
2019/1/21, 103, 97, 29, 27, 32, 32
2019/1/22, 145, 88, 16, 25, 10, 16
2019/1/23, 143, 73, 29, 20, 9, 12
2019/1/24, 148, 80, 24, 23, 22, 14
2019/1/25, 141, 68, 26, 18, 18, 11
2019/1/26, 120, 87, 25, 26, 22, 24
2019/1/27, 149, 93, 24, 27, 35, 27
2019/1/28, 161, 95, 30, 13, 10, 8
2019/1/29, 105, 75, 29, 25, 29, 22
2019/1/30, 140, 75, 33, 19, 20, 15
2019/1/31, 113, 72, 28, 17, 14, 12
2019/2/1, 109, 103, 28, 25, 32, 24
2019/2/2, 151, 89, 41, 25, 24, 24
2019/2/3, 160, 108, 32, 17, 18, 16
2019/2/4, 170, 60, 30, 17, 18, 16
2019/2/5, 81, 89, 27, 13, 14, 13
2019/2/6, 162, 64, 32, 8, 11, 14
2019/2/7, 139, 59, 27, 9, 12, 17
2019/2/8, 91, 70, 26, 20, 21, 15
2019/2/9, 128, 84, 27, 21, 20, 23
2019/2/10, 148, 119, 28, 23, 20, 25
2019/2/11, 172, 123, 29, 22, 25, 21
2019/2/12, 159, 81, 27, 17, 15, 10
2019/2/13, 115, 138, 27, 23, 19, 18
2019/2/14, 152, 100, 29, 27, 26, 18
2019/2/15, 148, 105, 31, 22, 19, 17
2019/2/16, 155, 159, 30, 24, 18, 19
2019/2/17, 144, 81, 28, 28, 20, 31
2019/2/18, 156, 96, 35, 26, 25, 33
2019/2/19, 156, 100, 35, 28, 21, 20
2019/2/20, 176, 86, 30, 26, 14, 20
2019/2/21, 173, 108, 31, 31, 18, 27
2019/2/22, 186, 151, 35, 37, 28, 31
2019/2/23, 220, 160, 30, 42, 29, 40
2019/2/24, 212, 107, 36, 30, 25, 30
