"","id","date","pm25","pm10","o3","no2","so2","co"
"2386",xianning,"2020/6/15",47,35,NA,5,1,8
"2387",xianning,"2020/6/16",60,26,NA,4,2,5
"2388",xianning,"2020/6/17",35,24,NA,2,2,5
"2389",xianning,"2020/6/18",32,14,NA,8,2,6
"2390",xianning,"2020/6/19",39,18,NA,2,2,6
"2391",xianning,"2020/6/20",40,19,NA,3,1,6
"2392",xianning,"2020/6/21",49,40,NA,5,2,8
"2393",xianning,"2020/6/22",76,33,NA,5,1,8
"2394",xianning,"2020/6/23",71,14,NA,3,2,7
"2395",xianning,"2020/6/24",38,26,NA,4,2,7
"2396",xianning,"2020/6/25",61,33,NA,4,2,7
"2397",xianning,"2020/6/26",57,22,NA,2,2,6
"2398",xianning,"2020/6/27",40,25,NA,4,1,6
"2399",xianning,"2020/6/28",36,25,NA,4,2,5
"2400",xianning,"2020/6/29",47,14,NA,3,2,6
"2401",xianning,"2020/6/30",37,28,NA,4,2,6
"2402",xianning,"2020/7/1",42,48,NA,5,3,7
"2403",xianning,"2020/5/2",120,54,NA,5,5,8
"2404",xianning,"2020/5/3",98,54,NA,9,5,8
"2405",xianning,"2020/5/4",95,52,NA,7,4,7
"2406",xianning,"2020/5/5",83,36,NA,5,4,7
"2407",xianning,"2020/5/6",70,33,NA,4,4,7
"2408",xianning,"2020/5/7",79,44,NA,4,5,9
"2409",xianning,"2020/5/8",95,36,NA,6,4,9
"2410",xianning,"2020/5/9",84,31,NA,7,6,7
"2411",xianning,"2020/5/10",67,32,NA,6,5,5
"2412",xianning,"2020/5/11",68,62,NA,8,6,5
"2413",xianning,"2020/5/12",76,74,NA,12,6,6
"2414",xianning,"2020/5/13",86,72,NA,11,6,6
"2415",xianning,"2020/5/14",115,50,NA,8,5,8
"2416",xianning,"2020/5/15",105,20,NA,4,4,7
"2417",xianning,"2020/5/16",50,23,NA,5,4,6
"2418",xianning,"2020/5/17",41,35,NA,8,4,6
"2419",xianning,"2020/5/18",66,75,NA,12,5,5
"2420",xianning,"2020/5/19",94,58,NA,8,6,5
"2421",xianning,"2020/5/20",79,63,NA,8,6,7
"2422",xianning,"2020/5/21",82,53,NA,7,5,8
"2423",xianning,"2020/5/22",102,49,NA,7,5,6
"2424",xianning,"2020/5/23",84,63,NA,12,5,7
"2425",xianning,"2020/5/24",92,68,NA,9,6,7
"2426",xianning,"2020/5/25",111,47,NA,6,4,7
"2427",xianning,"2020/5/26",106,36,NA,3,4,6
"2428",xianning,"2020/5/27",75,54,NA,7,5,6
"2429",xianning,"2020/5/28",80,64,NA,13,5,7
"2430",xianning,"2020/5/29",103,43,NA,8,3,6
"2431",xianning,"2020/5/30",96,32,NA,7,3,6
"2432",xianning,"2020/5/31",65,39,NA,7,3,6
"2433",xianning,"2020/6/1",55,40,NA,5,3,6
"2434",xianning,"2020/4/2",72,38,NA,9,4,9
"2435",xianning,"2020/4/3",92,57,NA,11,6,11
"2436",xianning,"2020/4/4",123,57,NA,6,5,10
"2437",xianning,"2020/4/5",131,62,NA,8,5,9
"2438",xianning,"2020/4/6",134,57,NA,9,5,10
"2439",xianning,"2020/4/7",102,56,NA,13,5,7
"2440",xianning,"2020/4/8",87,58,NA,12,5,7
"2441",xianning,"2020/4/9",95,57,NA,15,5,7
"2442",xianning,"2020/4/10",95,71,NA,12,6,10
"2443",xianning,"2020/4/11",130,27,NA,7,4,8
"2444",xianning,"2020/4/12",79,38,NA,5,4,9
"2445",xianning,"2020/4/13",89,47,NA,12,5,7
"2446",xianning,"2020/4/14",78,43,NA,7,5,7
"2447",xianning,"2020/4/15",69,43,NA,7,5,8
"2448",xianning,"2020/4/16",69,63,NA,7,6,10
"2449",xianning,"2020/4/17",91,86,NA,11,7,10
"2450",xianning,"2020/4/18",115,64,NA,9,4,13
"2451",xianning,"2020/4/19",125,29,NA,6,4,11
"2452",xianning,"2020/4/20",76,32,NA,9,4,12
"2453",xianning,"2020/4/21",79,39,NA,10,5,13
"2454",xianning,"2020/4/22",90,48,NA,10,7,12
"2455",xianning,"2020/4/23",103,60,NA,9,7,9
"2456",xianning,"2020/4/24",108,51,NA,6,6,7
"2457",xianning,"2020/4/25",100,52,NA,10,5,7
"2458",xianning,"2020/4/26",77,57,NA,13,6,7
"2459",xianning,"2020/4/27",81,59,NA,10,6,7
"2460",xianning,"2020/4/28",86,53,NA,9,6,6
"2461",xianning,"2020/4/29",84,63,NA,12,6,7
"2462",xianning,"2020/4/30",90,62,NA,9,5,7
"2463",xianning,"2020/5/1",108,54,NA,5,5,7
"2464",xianning,"2020/3/2",86,33,NA,4,3,8
"2465",xianning,"2020/3/3",86,33,NA,5,4,11
"2466",xianning,"2020/3/4",100,37,NA,6,4,10
"2467",xianning,"2020/3/5",96,53,NA,6,4,9
"2468",xianning,"2020/3/6",130,35,NA,4,3,8
"2469",xianning,"2020/3/7",97,26,NA,3,4,9
"2470",xianning,"2020/3/8",71,21,NA,4,3,11
"2471",xianning,"2020/3/9",63,39,NA,6,3,11
"2472",xianning,"2020/3/10",106,46,NA,5,3,8
"2473",xianning,"2020/3/11",107,60,NA,3,3,7
"2474",xianning,"2020/3/12",99,52,NA,6,4,9
"2475",xianning,"2020/3/13",105,63,NA,6,4,9
"2476",xianning,"2020/3/14",129,69,NA,6,4,5
"2477",xianning,"2020/3/15",137,70,NA,5,3,2
"2478",xianning,"2020/3/16",91,74,NA,8,5,4
"2479",xianning,"2020/3/17",112,66,NA,5,5,4
"2480",xianning,"2020/3/18",113,63,NA,5,4,4
"2481",xianning,"2020/3/19",117,53,NA,6,4,5
"2482",xianning,"2020/3/20",90,62,NA,8,5,5
"2483",xianning,"2020/3/21",96,51,NA,6,5,9
"2484",xianning,"2020/3/22",93,53,NA,4,4,10
"2485",xianning,"2020/3/23",120,57,NA,4,3,7
"2486",xianning,"2020/3/24",127,48,NA,4,3,9
"2487",xianning,"2020/3/25",107,30,NA,4,3,8
"2488",xianning,"2020/3/26",77,28,NA,3,3,5
"2489",xianning,"2020/3/27",64,12,NA,4,3,4
"2490",xianning,"2020/3/28",51,15,NA,5,3,8
"2491",xianning,"2020/3/29",64,13,NA,4,3,9
"2492",xianning,"2020/3/30",51,19,NA,4,3,9
"2493",xianning,"2020/3/31",62,31,NA,8,4,12
"2494",xianning,"2020/4/1",88,26,NA,5,3,9
"2495",xianning,"2020/2/2",142,62,NA,6,3,13
"2496",xianning,"2020/2/3",158,54,NA,4,4,8
"2497",xianning,"2020/2/4",142,51,NA,4,3,7
"2498",xianning,"2020/2/5",137,45,NA,3,3,5
"2499",xianning,"2020/2/6",127,34,NA,4,3,6
"2500",xianning,"2020/2/7",87,20,NA,4,3,8
"2501",xianning,"2020/2/8",83,28,NA,3,2,8
"2502",xianning,"2020/2/9",91,32,NA,3,3,6
"2503",xianning,"2020/2/10",92,34,NA,2,2,7
"2504",xianning,"2020/2/11",101,15,NA,2,2,6
"2505",xianning,"2020/2/12",60,15,NA,2,3,7
"2506",xianning,"2020/2/13",54,17,NA,2,2,7
"2507",xianning,"2020/2/14",53,24,NA,2,3,8
"2508",xianning,"2020/2/15",66,22,NA,4,3,8
"2509",xianning,"2020/2/16",73,23,NA,2,3,7
"2510",xianning,"2020/2/17",63,26,NA,2,4,6
"2511",xianning,"2020/2/18",66,25,NA,1,4,10
"2512",xianning,"2020/2/19",65,34,NA,2,3,8
"2513",xianning,"2020/2/20",78,36,NA,2,4,6
"2514",xianning,"2020/2/21",86,45,NA,5,3,7
"2515",xianning,"2020/2/22",107,44,NA,2,3,6
"2516",xianning,"2020/2/23",98,61,NA,3,3,6
"2517",xianning,"2020/2/24",82,46,NA,2,3,7
"2518",xianning,"2020/2/25",88,58,NA,4,4,6
"2519",xianning,"2020/2/26",118,55,NA,5,4,11
"2520",xianning,"2020/2/27",141,48,NA,4,3,5
"2521",xianning,"2020/2/28",115,33,NA,7,2,6
"2522",xianning,"2020/2/29",65,16,NA,7,3,9
"2523",xianning,"2020/3/1",59,32,NA,4,3,9
"2524",xianning,"2020/1/2",122,48,NA,19,5,10
"2525",xianning,"2020/1/3",138,71,NA,21,5,13
"2526",xianning,"2020/1/4",167,68,NA,19,4,11
"2527",xianning,"2020/1/5",164,75,NA,17,6,15
"2528",xianning,"2020/1/6",167,39,NA,14,4,17
"2529",xianning,"2020/1/7",100,35,NA,12,4,15
"2530",xianning,"2020/1/8",74,45,NA,12,5,13
"2531",xianning,"2020/1/9",119,24,NA,8,3,9
"2532",xianning,"2020/1/10",76,24,NA,15,3,12
"2533",xianning,"2020/1/11",78,44,NA,12,3,10
"2534",xianning,"2020/1/12",128,44,NA,10,4,11
"2535",xianning,"2020/1/13",109,53,NA,13,4,10
"2536",xianning,"2020/1/14",127,70,NA,10,4,12
"2537",xianning,"2020/1/15",164,62,NA,9,4,13
"2538",xianning,"2020/1/16",160,63,NA,11,4,12
"2539",xianning,"2020/1/17",155,38,NA,9,3,10
"2540",xianning,"2020/1/18",118,51,NA,11,3,12
"2541",xianning,"2020/1/19",134,62,NA,12,4,13
"2542",xianning,"2020/1/20",154,65,NA,11,4,11
"2543",xianning,"2020/1/21",149,63,NA,11,3,12
"2544",xianning,"2020/1/22",160,56,NA,11,2,12
"2545",xianning,"2020/1/23",142,58,NA,8,2,12
"2546",xianning,"2020/1/24",156,34,NA,5,2,6
"2547",xianning,"2020/1/25",104,41,NA,3,2,7
"2548",xianning,"2020/1/26",103,22,NA,4,2,5
"2549",xianning,"2020/1/27",70,38,NA,5,2,12
"2550",xianning,"2020/1/28",115,44,NA,4,2,11
"2551",xianning,"2020/1/29",122,44,NA,4,3,14
"2552",xianning,"2020/1/30",131,50,NA,3,4,15
"2553",xianning,"2020/1/31",129,55,NA,3,4,14
"2554",xianning,"2020/2/1",133,59,NA,4,3,14
"2555",xianning,"2019/10/2",84,55,NA,14,4,9
"2556",xianning,"2019/10/3",95,59,NA,15,4,9
"2557",xianning,"2019/10/4",101,70,NA,12,6,10
"2558",xianning,"2019/10/5",122,60,NA,8,4,10
"2559",xianning,"2019/10/6",114,41,NA,10,3,8
"2560",xianning,"2019/10/7",74,25,NA,8,3,7
"2561",xianning,"2019/10/8",64,31,NA,9,4,9
"2562",xianning,"2019/10/9",68,36,NA,7,4,7
"2563",xianning,"2019/10/10",69,61,NA,13,4,9
"2564",xianning,"2019/10/11",116,34,NA,10,4,11
"2565",xianning,"2019/10/12",86,42,NA,8,3,10
"2566",xianning,"2019/10/13",111,42,NA,11,4,10
"2567",xianning,"2019/10/14",104,46,NA,9,4,7
"2568",xianning,"2019/10/15",99,41,NA,6,4,5
"2569",xianning,"2019/10/16",82,30,NA,6,4,6
"2570",xianning,"2019/10/17",69,39,NA,8,3,8
"2571",xianning,"2019/10/18",97,39,NA,7,3,8
"2572",xianning,"2019/10/19",90,42,NA,9,3,8
"2573",xianning,"2019/10/20",83,52,NA,11,4,8
"2574",xianning,"2019/10/21",97,50,NA,14,6,8
"2575",xianning,"2019/10/22",95,53,NA,10,5,9
"2576",xianning,"2019/10/23",103,39,NA,8,4,8
"2577",xianning,"2019/10/24",96,39,NA,9,4,6
"2578",xianning,"2019/10/25",82,43,NA,12,4,7
"2579",xianning,"2019/10/26",99,46,NA,10,4,6
"2580",xianning,"2019/10/27",91,45,NA,10,4,8
"2581",xianning,"2019/10/28",92,41,NA,9,5,8
"2582",xianning,"2019/10/29",86,72,NA,14,4,7
"2583",xianning,"2019/10/30",96,88,NA,15,4,7
"2584",xianning,"2019/10/31",105,81,NA,17,5,7
"2585",xianning,"2019/11/1",101,85,NA,19,5,8
"2586",xianning,"2019/11/2",121,86,NA,20,6,9
"2587",xianning,"2019/11/3",127,89,NA,14,7,10
"2588",xianning,"2019/11/4",153,82,NA,18,6,10
"2589",xianning,"2019/11/5",158,62,NA,17,5,9
"2590",xianning,"2019/11/6",132,61,NA,12,6,9
"2591",xianning,"2019/11/7",123,66,NA,16,5,10
"2592",xianning,"2019/11/8",147,64,NA,18,6,9
"2593",xianning,"2019/11/9",127,61,NA,15,6,8
"2594",xianning,"2019/11/10",123,63,NA,15,6,9
"2595",xianning,"2019/11/11",123,55,NA,18,5,7
"2596",xianning,"2019/11/12",93,55,NA,13,5,9
"2597",xianning,"2019/11/13",110,48,NA,15,6,7
"2598",xianning,"2019/11/14",101,48,NA,14,5,7
"2599",xianning,"2019/11/15",67,49,NA,16,5,7
"2600",xianning,"2019/11/16",73,63,NA,21,6,7
"2601",xianning,"2019/11/17",97,88,NA,20,7,11
"2602",xianning,"2019/11/18",158,66,NA,10,5,6
"2603",xianning,"2019/11/19",99,64,NA,9,6,7
"2604",xianning,"2019/11/20",73,65,NA,13,7,8
"2605",xianning,"2019/11/21",86,69,NA,17,7,10
"2606",xianning,"2019/11/22",109,76,NA,18,7,11
"2607",xianning,"2019/11/23",126,66,NA,20,6,10
"2608",xianning,"2019/11/24",115,79,NA,16,6,12
"2609",xianning,"2019/11/25",148,20,NA,6,4,9
"2610",xianning,"2019/11/26",76,26,NA,10,4,11
"2611",xianning,"2019/11/27",78,13,NA,11,4,10
"2612",xianning,"2019/11/28",59,52,NA,14,6,10
"2613",xianning,"2019/11/29",130,38,NA,9,5,8
"2614",xianning,"2019/11/30",99,44,NA,15,6,8
"2615",xianning,"2019/12/1",114,58,NA,13,4,10
"2616",xianning,"2019/12/2",153,58,NA,13,5,10
"2617",xianning,"2019/12/3",139,65,NA,18,7,9
"2618",xianning,"2019/12/4",121,65,NA,17,6,9
"2619",xianning,"2019/12/5",116,64,NA,16,7,8
"2620",xianning,"2019/12/6",114,64,NA,19,10,8
"2621",xianning,"2019/12/7",136,61,NA,17,6,8
"2622",xianning,"2019/12/8",140,59,NA,17,6,8
"2623",xianning,"2019/12/9",121,67,NA,19,6,10
"2624",xianning,"2019/12/10",125,65,NA,22,6,8
"2625",xianning,"2019/12/11",125,70,NA,22,8,8
"2626",xianning,"2019/12/12",139,71,NA,22,8,8
"2627",xianning,"2019/12/13",153,83,NA,27,8,9
"2628",xianning,"2019/12/14",160,94,NA,27,10,10
"2629",xianning,"2019/12/15",168,93,NA,25,7,12
"2630",xianning,"2019/12/16",181,73,NA,20,6,9
"2631",xianning,"2019/12/17",166,50,NA,18,6,10
"2632",xianning,"2019/12/18",133,61,NA,15,5,10
"2633",xianning,"2019/12/19",139,40,NA,12,4,9
"2634",xianning,"2019/12/20",105,36,NA,9,4,8
"2635",xianning,"2019/12/21",101,36,NA,11,4,9
"2636",xianning,"2019/12/22",104,40,NA,8,5,10
"2637",xianning,"2019/12/23",95,52,NA,13,7,13
"2638",xianning,"2019/12/24",133,61,NA,16,6,12
"2639",xianning,"2019/12/25",154,37,NA,14,6,12
"2640",xianning,"2019/12/26",105,73,NA,14,6,12
"2641",xianning,"2019/12/27",137,65,NA,13,6,11
"2642",xianning,"2019/12/28",134,54,NA,14,4,8
"2643",xianning,"2019/12/29",116,41,NA,9,5,10
"2644",xianning,"2019/12/30",96,NA,NA,NA,NA,NA
"2645",xianning,"2019/7/2",88,58,NA,8,3,8
"2646",xianning,"2019/7/3",109,53,NA,7,4,8
"2647",xianning,"2019/7/4",88,37,NA,3,2,8
"2648",xianning,"2019/7/5",80,35,NA,2,2,8
"2649",xianning,"2019/7/6",79,35,NA,4,2,9
"2650",xianning,"2019/7/7",68,41,NA,6,3,8
"2651",xianning,"2019/7/8",81,40,NA,5,3,7
"2652",xianning,"2019/7/9",69,37,NA,5,2,9
"2653",xianning,"2019/7/10",83,31,NA,4,2,7
"2654",xianning,"2019/7/11",66,39,NA,6,3,7
"2655",xianning,"2019/7/12",74,26,NA,4,2,8
"2656",xianning,"2019/7/13",70,19,NA,4,2,8
"2657",xianning,"2019/7/14",54,28,NA,5,2,8
"2658",xianning,"2019/7/15",60,38,NA,6,3,8
"2659",xianning,"2019/7/16",71,31,NA,4,2,8
"2660",xianning,"2019/7/17",57,23,NA,3,2,7
"2661",xianning,"2019/7/18",34,31,NA,3,2,8
"2662",xianning,"2019/7/19",61,36,NA,3,3,8
"2663",xianning,"2019/7/20",72,37,NA,3,3,8
"2664",xianning,"2019/7/21",66,44,NA,6,2,9
"2665",xianning,"2019/7/22",73,32,NA,4,2,8
"2666",xianning,"2019/7/23",65,25,NA,2,2,8
"2667",xianning,"2019/7/24",49,28,NA,3,2,7
"2668",xianning,"2019/7/25",45,29,NA,3,2,6
"2669",xianning,"2019/7/26",52,32,NA,4,2,6
"2670",xianning,"2019/7/27",49,32,NA,3,2,6
"2671",xianning,"2019/7/28",52,32,NA,2,2,6
"2672",xianning,"2019/7/29",54,34,NA,2,2,6
"2673",xianning,"2019/7/30",62,28,NA,1,2,6
"2674",xianning,"2019/7/31",50,27,NA,2,7,6
"2675",xianning,"2019/8/1",35,27,NA,2,1,6
"2676",xianning,"2019/8/2",41,34,NA,5,2,7
"2677",xianning,"2019/8/3",45,32,NA,5,2,7
"2678",xianning,"2019/8/4",48,39,NA,6,3,7
"2679",xianning,"2019/8/5",54,47,NA,5,2,8
"2680",xianning,"2019/8/6",69,45,NA,6,2,9
"2681",xianning,"2019/8/7",71,42,NA,4,2,9
"2682",xianning,"2019/8/8",70,40,NA,4,4,9
"2683",xianning,"2019/8/9",65,45,NA,5,2,10
"2684",xianning,"2019/8/10",70,43,NA,4,2,9
"2685",xianning,"2019/8/11",61,35,NA,4,2,10
"2686",xianning,"2019/8/12",53,47,NA,5,2,10
"2687",xianning,"2019/8/13",70,47,NA,5,2,8
"2688",xianning,"2019/8/14",72,55,NA,6,3,9
"2689",xianning,"2019/8/15",82,59,NA,3,3,9
"2690",xianning,"2019/8/16",98,51,NA,6,2,8
"2691",xianning,"2019/8/17",89,48,NA,7,2,7
"2692",xianning,"2019/8/18",82,55,NA,6,3,9
"2693",xianning,"2019/8/19",85,54,NA,5,4,10
"2694",xianning,"2019/8/20",104,53,NA,6,3,10
"2695",xianning,"2019/8/21",98,56,NA,9,3,10
"2696",xianning,"2019/8/22",102,56,NA,6,3,11
"2697",xianning,"2019/8/23",110,60,NA,6,4,12
"2698",xianning,"2019/8/24",125,60,NA,8,4,12
"2699",xianning,"2019/8/25",120,54,NA,6,5,12
"2700",xianning,"2019/8/26",98,30,NA,4,3,10
"2701",xianning,"2019/8/27",62,33,NA,4,2,9
"2702",xianning,"2019/8/28",56,35,NA,6,3,11
"2703",xianning,"2019/8/29",68,51,NA,8,4,11
"2704",xianning,"2019/8/30",93,43,NA,8,4,10
"2705",xianning,"2019/8/31",69,50,NA,9,6,10
"2706",xianning,"2019/9/1",74,57,NA,10,5,13
"2707",xianning,"2019/9/2",100,36,NA,7,3,10
"2708",xianning,"2019/9/3",74,40,NA,8,4,10
"2709",xianning,"2019/9/4",75,42,NA,8,3,9
"2710",xianning,"2019/9/5",80,45,NA,9,4,10
"2711",xianning,"2019/9/6",84,51,NA,9,3,9
"2712",xianning,"2019/9/7",91,57,NA,11,4,8
"2713",xianning,"2019/9/8",88,58,NA,11,4,8
"2714",xianning,"2019/9/9",98,60,NA,7,5,9
"2715",xianning,"2019/9/10",113,59,NA,6,5,9
"2716",xianning,"2019/9/11",113,57,NA,6,4,9
"2717",xianning,"2019/9/12",106,62,NA,8,4,8
"2718",xianning,"2019/9/13",122,55,NA,4,3,8
"2719",xianning,"2019/9/14",110,56,NA,5,4,9
"2720",xianning,"2019/9/15",99,62,NA,7,4,9
"2721",xianning,"2019/9/16",113,58,NA,9,6,10
"2722",xianning,"2019/9/17",102,55,NA,8,5,9
"2723",xianning,"2019/9/18",101,53,NA,8,4,8
"2724",xianning,"2019/9/19",112,62,NA,7,4,7
"2725",xianning,"2019/9/20",119,61,NA,11,4,7
"2726",xianning,"2019/9/21",99,55,NA,11,4,5
"2727",xianning,"2019/9/22",75,56,NA,11,4,6
"2728",xianning,"2019/9/23",81,58,NA,12,4,6
"2729",xianning,"2019/9/24",83,58,NA,15,4,6
"2730",xianning,"2019/9/25",79,62,NA,17,5,8
"2731",xianning,"2019/9/26",90,71,NA,23,6,9
"2732",xianning,"2019/9/27",101,64,NA,18,4,7
"2733",xianning,"2019/9/28",95,65,NA,17,5,8
"2734",xianning,"2019/9/29",96,64,NA,13,5,8
"2735",xianning,"2019/9/30",100,51,NA,10,4,8
"2736",xianning,"2019/10/1",89,48,NA,8,4,8
"2737",xianning,"2019/4/2",85,39,NA,10,1,5
"2738",xianning,"2019/4/3",89,38,NA,8,3,6
"2739",xianning,"2019/4/4",92,49,NA,10,2,6
"2740",xianning,"2019/4/5",110,44,NA,9,2,5
"2741",xianning,"2019/4/6",94,53,NA,10,3,6
"2742",xianning,"2019/4/7",105,65,NA,12,4,7
"2743",xianning,"2019/4/8",110,55,NA,7,3,6
"2744",xianning,"2019/4/9",99,43,NA,6,2,5
"2745",xianning,"2019/4/10",87,33,NA,6,2,5
"2746",xianning,"2019/4/11",93,39,NA,10,2,7
"2747",xianning,"2019/4/12",113,34,NA,6,2,5
"2748",xianning,"2019/4/13",75,52,NA,8,4,5
"2749",xianning,"2019/4/14",99,54,NA,10,3,6
"2750",xianning,"2019/4/15",118,45,NA,6,3,5
"2751",xianning,"2019/4/16",97,47,NA,8,3,5
"2752",xianning,"2019/4/17",110,50,NA,10,2,6
"2753",xianning,"2019/4/18",90,44,NA,7,5,6
"2754",xianning,"2019/4/19",84,42,NA,5,2,6
"2755",xianning,"2019/4/20",89,66,NA,6,3,7
"2756",xianning,"2019/4/21",150,48,NA,10,2,7
"2757",xianning,"2019/4/22",121,60,NA,12,2,12
"2758",xianning,"2019/4/23",154,51,NA,9,2,9
"2759",xianning,"2019/4/24",134,45,NA,8,2,9
"2760",xianning,"2019/4/25",98,56,NA,8,3,9
"2761",xianning,"2019/4/26",128,50,NA,7,3,6
"2762",xianning,"2019/4/27",104,37,NA,5,3,5
"2763",xianning,"2019/4/28",83,48,NA,12,3,8
"2764",xianning,"2019/4/29",105,22,NA,8,1,5
"2765",xianning,"2019/4/30",62,45,NA,7,3,5
"2766",xianning,"2019/5/1",113,68,NA,11,3,5
"2767",xianning,"2019/5/2",116,60,NA,10,4,4
"2768",xianning,"2019/5/3",90,62,NA,8,4,4
"2769",xianning,"2019/5/4",102,63,NA,6,3,5
"2770",xianning,"2019/5/5",113,56,NA,10,3,4
"2771",xianning,"2019/5/6",110,45,NA,10,4,4
"2772",xianning,"2019/5/7",95,43,NA,9,5,3
"2773",xianning,"2019/5/8",82,49,NA,10,4,4
"2774",xianning,"2019/5/9",79,56,NA,10,4,4
"2775",xianning,"2019/5/10",95,52,NA,12,3,5
"2776",xianning,"2019/5/11",95,50,NA,12,3,5
"2777",xianning,"2019/5/12",89,58,NA,12,3,6
"2778",xianning,"2019/5/13",124,86,NA,9,4,6
"2779",xianning,"2019/5/14",136,79,NA,9,3,7
"2780",xianning,"2019/5/15",121,29,NA,7,2,8
"2781",xianning,"2019/5/16",74,41,NA,6,2,8
"2782",xianning,"2019/5/17",88,50,NA,9,3,9
"2783",xianning,"2019/5/18",109,53,NA,7,3,9
"2784",xianning,"2019/5/19",115,40,NA,6,3,6
"2785",xianning,"2019/5/20",105,77,NA,8,4,4
"2786",xianning,"2019/5/21",94,69,NA,10,5,4
"2787",xianning,"2019/5/22",96,64,NA,7,4,4
"2788",xianning,"2019/5/23",92,62,NA,8,4,5
"2789",xianning,"2019/5/24",101,60,NA,9,3,6
"2790",xianning,"2019/5/25",107,46,NA,7,2,5
"2791",xianning,"2019/5/26",79,15,NA,3,1,4
"2792",xianning,"2019/5/27",29,58,NA,6,2,4
"2793",xianning,"2019/5/28",71,50,NA,8,2,3
"2794",xianning,"2019/5/29",65,49,NA,9,5,6
"2795",xianning,"2019/5/30",80,45,NA,9,3,7
"2796",xianning,"2019/5/31",94,44,NA,7,2,6
"2797",xianning,"2019/6/1",99,48,NA,8,2,6
"2798",xianning,"2019/6/2",97,40,NA,8,2,5
"2799",xianning,"2019/6/3",73,47,NA,8,2,5
"2800",xianning,"2019/6/4",77,56,NA,6,2,5
"2801",xianning,"2019/6/5",86,47,NA,4,2,5
"2802",xianning,"2019/6/6",83,20,NA,2,1,5
"2803",xianning,"2019/6/7",50,26,NA,3,2,6
"2804",xianning,"2019/6/8",63,29,NA,4,1,6
"2805",xianning,"2019/6/9",73,38,NA,5,2,6
"2806",xianning,"2019/6/10",81,53,NA,6,2,8
"2807",xianning,"2019/6/11",103,42,NA,4,2,3
"2808",xianning,"2019/6/12",78,32,NA,5,1,6
"2809",xianning,"2019/6/13",72,30,NA,4,1,6
"2810",xianning,"2019/6/14",73,40,NA,9,2,6
"2811",xianning,"2019/6/15",79,41,NA,8,2,6
"2812",xianning,"2019/6/16",74,37,NA,6,2,6
"2813",xianning,"2019/6/17",73,17,NA,5,2,6
"2814",xianning,"2019/6/18",61,11,NA,4,2,7
"2815",xianning,"2019/6/19",48,22,NA,5,2,8
"2816",xianning,"2019/6/20",47,28,NA,3,2,7
"2817",xianning,"2019/6/21",53,26,NA,4,2,8
"2818",xianning,"2019/6/22",56,19,NA,3,3,7
"2819",xianning,"2019/6/23",60,33,NA,5,4,7
"2820",xianning,"2019/6/24",69,49,NA,7,3,7
"2821",xianning,"2019/6/25",89,52,NA,8,3,7
"2822",xianning,"2019/6/26",95,52,NA,8,4,9
"2823",xianning,"2019/6/27",96,48,NA,6,3,8
"2824",xianning,"2019/6/28",92,43,NA,4,3,8
"2825",xianning,"2019/6/29",80,14,NA,3,2,8
"2826",xianning,"2019/6/30",43,28,NA,3,2,7
"2827",xianning,"2019/7/1",55,50,NA,7,4,9
"2828",xianning,"2019/1/2",121,46,NA,14,4,8
"2829",xianning,"2019/1/3",137,55,NA,12,4,7
"2830",xianning,"2019/1/4",151,60,NA,19,4,12
"2831",xianning,"2019/1/5",151,86,NA,19,6,15
"2832",xianning,"2019/1/6",190,83,NA,12,4,13
"2833",xianning,"2019/1/7",180,76,NA,20,5,13
"2834",xianning,"2019/1/8",177,75,NA,20,6,12
"2835",xianning,"2019/1/9",171,24,NA,17,3,9
"2836",xianning,"2019/1/10",98,40,NA,18,4,9
"2837",xianning,"2019/1/11",96,47,NA,20,4,10
"2838",xianning,"2019/1/12",134,59,NA,15,4,10
"2839",xianning,"2019/1/13",157,70,NA,24,6,13
"2840",xianning,"2019/1/14",164,59,NA,22,5,12
"2841",xianning,"2019/1/15",165,69,NA,20,5,12
"2842",xianning,"2019/1/16",169,79,NA,20,5,8
"2843",xianning,"2019/1/17",155,82,NA,21,5,11
"2844",xianning,"2019/1/18",167,69,NA,19,4,11
"2845",xianning,"2019/1/19",158,69,NA,26,4,11
"2846",xianning,"2019/1/20",162,97,NA,25,8,12
"2847",xianning,"2019/1/21",194,106,NA,31,9,14
"2848",xianning,"2019/1/22",202,90,NA,22,4,11
"2849",xianning,"2019/1/23",165,64,NA,18,4,8
"2850",xianning,"2019/1/24",141,73,NA,18,5,8
"2851",xianning,"2019/1/25",149,101,NA,30,8,12
"2852",xianning,"2019/1/26",179,103,NA,21,5,12
"2853",xianning,"2019/1/27",204,59,NA,14,4,5
"2854",xianning,"2019/1/28",136,69,NA,18,3,8
"2855",xianning,"2019/1/29",167,75,NA,12,3,8
"2856",xianning,"2019/1/30",176,76,NA,13,3,9
"2857",xianning,"2019/1/31",172,54,NA,11,2,10
"2858",xianning,"2019/2/1",132,57,NA,9,3,10
"2859",xianning,"2019/2/2",166,53,NA,10,3,11
"2860",xianning,"2019/2/3",151,76,NA,13,5,11
"2861",xianning,"2019/2/4",162,78,NA,7,14,9
"2862",xianning,"2019/2/5",171,79,NA,5,3,7
"2863",xianning,"2019/2/6",177,52,NA,5,2,8
"2864",xianning,"2019/2/7",140,94,NA,7,2,10
"2865",xianning,"2019/2/8",180,NA,NA,5,1,6
"2866",xianning,"2019/2/9",86,25,NA,5,1,7
