,id,date,pm25,pm10,o3,no2,so2,co
1200,tianjin,1/20/17,130,30,-9999,16,6,9
1201,tianjin,1/21/17,70,53,-9999,22,15,12
1202,tianjin,1/22/17,97,36,-9999,18,7,10
1203,tianjin,1/23/17,83,59,-9999,35,27,16
1204,tianjin,1/24/17,142,72,-9999,39,17,25
1205,tianjin,1/25/17,164,138,-9999,43,38,26
1206,tianjin,1/26/17,257,173,-9999,38,21,30
1207,tianjin,1/27/17,289,61,-9999,14,16,8
1208,tianjin,1/28/17,106,177,-9999,29,44,18
1209,tianjin,1/29/17,267,84,-9999,15,11,12
1210,tianjin,1/30/17,139,22,-9999,11,4,6
1211,tianjin,1/31/17,54,65,-9999,20,16,14
1212,tianjin,2/1/17,156,47,-9999,15,12,9
1213,tianjin,2/2/17,102,73,-9999,26,18,15
1214,tianjin,2/3/17,164,116,-9999,34,19,20
1215,tianjin,2/4/17,218,134,-9999,23,10,18
1216,tianjin,2/5/17,239,48,-9999,16,6,12
1217,tianjin,2/6/17,122,32,-9999,17,8,12
1218,tianjin,2/7/17,70,47,-9999,28,18,15
1219,tianjin,2/8/17,127,70,-9999,20,8,13
1220,tianjin,2/9/17,113,35,-9999,9,3,9
1221,tianjin,2/10/17,60,35,-9999,12,3,8
1222,tianjin,2/11/17,60,90,-9999,26,15,11
1223,tianjin,2/12/17,132,143,-9999,51,37,22
1224,tianjin,2/13/17,235,190,-9999,56,25,28
1225,tianjin,2/14/17,280,91,-9999,45,17,23
1226,tianjin,2/15/17,182,217,-9999,68,23,32
1227,tianjin,2/16/17,293,233,-9999,50,20,30
1228,tianjin,2/17/17,260,56,-9999,19,6,9
1229,tianjin,2/18/17,88,96,-9999,39,25,20
1230,tianjin,2/19/17,175,120,-9999,34,17,18
1231,tianjin,2/20/17,190,41,-9999,13,3,7
1232,tianjin,2/21/17,64,68,-9999,40,21,18
1233,tianjin,2/22/17,152,124,-9999,36,15,29
1234,tianjin,2/23/17,207,39,-9999,19,6,12
1235,tianjin,2/24/17,86,72,-9999,33,12,18
1236,tianjin,2/25/17,149,51,-9999,35,9,14
1237,tianjin,2/26/17,108,75,-9999,37,14,20
1238,tianjin,2/27/17,142,100,-9999,45,25,23
1239,tianjin,2/28/17,180,85,-9999,37,14,18
1240,tianjin,3/1/17,133,67,-9999,23,9,16
1241,tianjin,3/2/17,106,65,-9999,26,9,11
1242,tianjin,3/3/17,103,101,-9999,34,14,11
1243,tianjin,3/4/17,162,106,-9999,42,17,16
1244,tianjin,3/5/17,178,70,-9999,25,9,12
1245,tianjin,3/6/17,135,52,-9999,19,7,7
1246,tianjin,3/7/17,95,33,-9999,12,3,5
1247,tianjin,3/8/17,59,48,-9999,25,6,9
1248,tianjin,3/9/17,90,53,-9999,27,9,11
1249,tianjin,3/10/17,102,93,-9999,42,23,16
1250,tianjin,3/11/17,167,113,-9999,57,35,24
1251,tianjin,3/12/17,183,43,-9999,23,11,16
1252,tianjin,3/14/17,82,83,-9999,39,17,17
1253,tianjin,3/15/17,141,80,-9999,41,25,15
1254,tianjin,3/16/17,152,106,-9999,42,25,17
1255,tianjin,3/17/17,166,104,-9999,41,16,13
1256,tianjin,3/18/17,190,169,-9999,63,19,26
1257,tianjin,3/19/17,268,145,-9999,53,26,23
1258,tianjin,3/20/17,271,116,-9999,37,16,11
1259,tianjin,3/21/17,171,89,-9999,29,14,12
1260,tianjin,3/22/17,163,131,-9999,40,29,16
1261,tianjin,3/23/17,189,80,-9999,38,11,15
1262,tianjin,3/24/17,180,58,-9999,25,5,11
1263,tianjin,3/25/17,148,80,-9999,27,7,18
1264,tianjin,3/26/17,170,36,-9999,18,4,7
1265,tianjin,3/27/17,95,40,-9999,20,4,6
1266,tianjin,3/28/17,87,67,-9999,35,13,10
1267,tianjin,3/29/17,140,85,-9999,27,11,10
1268,tianjin,3/30/17,170,105,-9999,35,14,15
1269,tianjin,3/31/17,169,68,-9999,29,9,10
1270,tianjin,4/1/17,133,86,-9999,27,13,11
1271,tianjin,10/2/16,174,100,-9999,36,15,13
1272,tianjin,10/3/16,161,93,-9999,26,12,14
1273,tianjin,10/4/16,176,51,-9999,14,5,9
1274,tianjin,10/5/16,92,47,-9999,21,7,15
1275,tianjin,10/6/16,103,39,-9999,18,4,8
1276,tianjin,10/7/16,83,41,-9999,22,4,13
1277,tianjin,10/8/16,103,24,-9999,16,3,7
1278,tianjin,10/9/16,66,54,-9999,31,10,11
1279,tianjin,10/10/16,98,80,-9999,37,17,15
1280,tianjin,10/11/16,159,76,-9999,28,9,11
1281,tianjin,10/12/16,147,41,-9999,29,6,10
1282,tianjin,10/13/16,109,128,-9999,47,15,21
1283,tianjin,10/14/16,228,54,-9999,12,9,5
1284,tianjin,10/15/16,125,92,-9999,28,18,9
1285,tianjin,10/16/16,167,59,-9999,11,4,6
1286,tianjin,10/17/16,139,73,-9999,21,7,12
1287,tianjin,10/18/16,148,80,-9999,31,12,14
1288,tianjin,10/19/16,174,106,-9999,38,7,16
1289,tianjin,10/20/16,227,28,-9999,19,4,10
1290,tianjin,10/21/16,114,50,-9999,26,11,19
1291,tianjin,10/22/16,111,34,-9999,19,5,17
1292,tianjin,10/23/16,102,49,-9999,23,7,11
1293,tianjin,10/24/16,99,80,-9999,40,16,20
1294,tianjin,10/25/16,173,91,-9999,36,15,22
1295,tianjin,10/26/16,184,72,-9999,24,5,14
1296,tianjin,10/27/16,114,62,-9999,31,6,18
1297,tianjin,10/28/16,101,22,-9999,15,1,6
1298,tianjin,10/29/16,48,48,-9999,25,5,10
1299,tianjin,10/30/16,78,72,-9999,25,10,10
1300,tianjin,10/31/16,140,29,-9999,11,2,5
1301,tianjin,11/1/16,42,71,-9999,31,13,15
1302,tianjin,11/2/16,146,91,-9999,34,19,14
1303,tianjin,11/3/16,177,129,-9999,31,10,20
1304,tianjin,11/4/16,228,141,-9999,34,5,23
1305,tianjin,11/5/16,236,111,-9999,29,4,25
1306,tianjin,11/6/16,190,54,-9999,20,7,9
1307,tianjin,11/7/16,114,52,-9999,28,5,10
1313,tianjin,11/13/16,141,113,-9999,34,9,15
1315,tianjin,11/15/16,150,64,-9999,27,14,14
1317,tianjin,11/17/16,205,83,-9999,28,7,14
1318,tianjin,11/18/16,163,148,-9999,38,8,24
1319,tianjin,11/19/16,220,118,-9999,28,7,25
1320,tianjin,11/20/16,194,48,-9999,17,4,9
1321,tianjin,11/21/16,104,16,-9999,10,3,9
1322,tianjin,11/22/16,53,26,-9999,11,2,7
1323,tianjin,11/23/16,33,58,-9999,26,12,13
1324,tianjin,11/24/16,109,118,-9999,36,28,22
1325,tianjin,11/25/16,194,118,-9999,35,22,18
1326,tianjin,11/26/16,223,181,-9999,42,34,25
1327,tianjin,11/27/16,258,44,-9999,22,6,10
1328,tianjin,11/28/16,83,81,-9999,35,24,20
1329,tianjin,11/29/16,155,129,-9999,53,26,32
1330,tianjin,11/30/16,198,238,-9999,51,21,34
1331,tianjin,12/1/16,332,38,-9999,25,7,13
1332,tianjin,12/2/16,79,103,-9999,42,37,22
1333,tianjin,12/3/16,190,170,-9999,43,19,22
1334,tianjin,12/4/16,314,240,-9999,49,11,34
1335,tianjin,12/5/16,374,51,-9999,21,12,15
1336,tianjin,12/6/16,88,95,-9999,35,15,17
1337,tianjin,12/7/16,179,121,-9999,42,18,25
1338,tianjin,12/8/16,230,94,-9999,30,19,16
1339,tianjin,12/9/16,161,32,-9999,22,6,9
1340,tianjin,12/10/16,69,87,-9999,40,17,18
1341,tianjin,12/11/16,173,131,-9999,50,44,22
1342,tianjin,12/12/16,234,183,-9999,50,29,27
1343,tianjin,12/13/16,300,67,-9999,33,21,20
1344,tianjin,12/14/16,155,46,-9999,30,14,15
1345,tianjin,12/15/16,108,64,-9999,27,14,14
1346,tianjin,12/16/16,117,95,-9999,37,20,19
1347,tianjin,12/17/16,184,125,-9999,39,16,22
1348,tianjin,12/18/16,240,192,-9999,60,18,46
1349,tianjin,12/19/16,335,248,-9999,67,7,61
1350,tianjin,12/20/16,350,184,-9999,66,10,62
1351,tianjin,12/21/16,332,182,-9999,64,11,66
1352,tianjin,12/22/16,313,209,-9999,39,7,51
1353,tianjin,12/23/16,197,36,-9999,22,7,11
1354,tianjin,12/24/16,69,66,-9999,39,32,13
1355,tianjin,12/25/16,154,105,-9999,42,41,22
1356,tianjin,12/26/16,194,85,-9999,35,13,22
1357,tianjin,12/27/16,180,65,-9999,33,9,17
1358,tianjin,12/28/16,144,61,-9999,31,9,12
1359,tianjin,12/29/16,143,48,-9999,26,6,10
1360,tianjin,12/30/16,99,130,-9999,36,21,26
1361,tianjin,12/31/16,233,187,-9999,40,17,30
1362,tianjin,1/1/17,325,NA,-9999,NA,NA,NA
1363,tianjin,7/2/16,115,47,-9999,9,4,3
1364,tianjin,7/3/16,90,59,-9999,14,7,4
1365,tianjin,7/4/16,103,66,-9999,15,3,7
1366,tianjin,7/5/16,136,72,-9999,19,5,11
1367,tianjin,7/6/16,158,70,-9999,22,5,10
1368,tianjin,7/7/16,134,78,-9999,22,3,11
1369,tianjin,7/8/16,148,57,-9999,20,2,10
1370,tianjin,7/9/16,109,73,-9999,20,1,9
1371,tianjin,7/10/16,131,74,-9999,11,2,8
1372,tianjin,7/11/16,142,85,-9999,17,3,10
1373,tianjin,7/12/16,158,87,-9999,21,3,8
1374,tianjin,7/13/16,137,52,-9999,14,3,8
1375,tianjin,7/14/16,97,66,-9999,25,8,9
1376,tianjin,7/15/16,120,47,-9999,15,3,6
1377,tianjin,7/16/16,108,63,-9999,17,6,8
1378,tianjin,7/17/16,130,54,-9999,12,5,8
1379,tianjin,7/18/16,125,52,-9999,18,4,5
1380,tianjin,7/19/16,82,82,-9999,11,1,7
1381,tianjin,7/20/16,164,32,-9999,5,NA,4
1382,tianjin,7/21/16,71,59,-9999,10,NA,6
1383,tianjin,7/22/16,123,68,-9999,18,1,8
1384,tianjin,7/23/16,151,82,-9999,16,1,9
1385,tianjin,7/24/16,153,71,-9999,14,1,8
1386,tianjin,7/25/16,131,59,-9999,17,NA,10
1387,tianjin,7/26/16,141,33,-9999,7,1,8
1388,tianjin,7/27/16,76,55,-9999,8,NA,7
1389,tianjin,7/28/16,116,66,-9999,9,NA,7
1390,tianjin,7/29/16,119,76,-9999,12,2,9
1391,tianjin,7/30/16,151,72,-9999,11,1,9
1392,tianjin,7/31/16,150,47,-9999,10,1,9
1393,tianjin,8/1/16,93,53,-9999,9,2,9
1394,tianjin,8/2/16,116,50,-9999,10,2,8
1395,tianjin,8/3/16,108,61,-9999,18,4,15
1396,tianjin,8/4/16,126,48,-9999,10,3,11
1397,tianjin,8/5/16,87,51,-9999,17,1,8
1398,tianjin,8/6/16,103,62,-9999,15,1,10
1399,tianjin,8/7/16,134,46,-9999,7,2,10
1400,tianjin,8/8/16,101,41,-9999,12,2,8
1401,tianjin,8/9/16,66,64,-9999,24,1,8
1402,tianjin,8/10/16,131,79,-9999,12,1,7
1403,tianjin,8/11/16,168,68,-9999,11,2,6
1404,tianjin,8/12/16,148,52,-9999,15,2,7
1405,tianjin,8/13/16,122,48,-9999,24,2,6
1406,tianjin,8/14/16,98,71,-9999,29,3,7
1407,tianjin,8/15/16,91,49,-9999,19,2,10
1408,tianjin,8/16/16,107,49,-9999,18,3,6
1409,tianjin,8/17/16,84,64,-9999,23,7,8
1410,tianjin,8/18/16,114,78,-9999,21,3,13
1411,tianjin,8/19/16,163,38,-9999,11,2,12
1412,tianjin,8/20/16,88,45,-9999,15,5,9
1413,tianjin,8/21/16,93,73,-9999,21,6,9
1414,tianjin,8/22/16,134,57,-9999,23,9,11
1415,tianjin,8/23/16,93,64,-9999,15,9,8
1416,tianjin,8/24/16,104,60,-9999,13,2,8
1417,tianjin,8/25/16,137,36,-9999,7,3,3
1418,tianjin,8/26/16,74,33,-9999,10,7,3
1419,tianjin,8/27/16,55,45,-9999,13,3,4
1420,tianjin,8/28/16,66,38,-9999,11,2,4
1421,tianjin,8/29/16,51,52,-9999,9,5,5
1422,tianjin,8/30/16,76,49,-9999,12,6,4
1423,tianjin,8/31/16,102,48,-9999,8,4,3
1424,tianjin,9/1/16,92,30,-9999,8,2,2
1425,tianjin,9/2/16,43,42,-9999,15,6,5
1426,tianjin,9/3/16,72,48,-9999,15,8,9
1427,tianjin,9/4/16,76,43,-9999,10,9,8
1428,tianjin,9/5/16,82,41,-9999,13,5,8
1429,tianjin,9/6/16,63,52,-9999,22,8,11
1430,tianjin,9/7/16,103,30,-9999,17,5,9
1431,tianjin,9/8/16,66,27,-9999,21,5,9
1432,tianjin,9/9/16,56,54,-9999,36,10,11
1433,tianjin,9/10/16,89,86,-9999,32,12,19
1434,tianjin,9/11/16,151,37,-9999,12,4,13
1435,tianjin,9/12/16,89,45,-9999,20,6,17
1436,tianjin,9/13/16,96,63,-9999,22,6,14
1437,tianjin,9/14/16,146,81,-9999,22,7,13
1438,tianjin,9/15/16,166,93,-9999,22,6,13
1439,tianjin,9/16/16,181,100,-9999,14,6,14
1440,tianjin,9/17/16,187,38,-9999,13,5,12
1441,tianjin,9/18/16,93,34,-9999,17,9,14
1442,tianjin,9/19/16,67,27,-9999,15,4,6
1443,tianjin,9/20/16,52,41,-9999,27,5,8
1444,tianjin,9/21/16,71,51,-9999,21,14,12
1445,tianjin,9/22/16,102,79,-9999,20,15,11
1446,tianjin,9/23/16,141,93,-9999,26,9,13
1447,tianjin,9/24/16,158,98,-9999,34,7,15
1448,tianjin,9/25/16,164,93,-9999,26,8,16
1449,tianjin,9/26/16,165,86,-9999,27,2,20
1450,tianjin,9/27/16,162,42,-9999,18,2,12
1451,tianjin,9/28/16,116,37,-9999,18,6,6
1452,tianjin,9/29/16,65,62,-9999,36,16,15
1453,tianjin,9/30/16,124,71,-9999,33,18,10
1454,tianjin,10/1/16,152,96,-9999,39,19,13
1455,tianjin,4/2/16,139,57,-9999,14,11,7
1456,tianjin,4/3/16,74,81,-9999,19,14,6
1457,tianjin,4/4/16,99,100,-9999,29,17,12
1458,tianjin,4/5/16,165,128,-9999,30,22,11
1459,tianjin,4/6/16,184,120,-9999,39,22,15
1460,tianjin,4/7/16,207,121,-9999,41,15,20
1461,tianjin,4/8/16,160,84,-9999,15,6,10
1462,tianjin,4/9/16,79,255,-9999,28,19,17
1463,tianjin,4/10/16,175,131,-9999,19,15,16
1464,tianjin,4/11/16,131,82,-9999,24,13,13
1465,tianjin,4/12/16,120,110,-9999,40,15,16
1466,tianjin,4/13/16,177,212,-9999,42,20,25
1467,tianjin,4/14/16,299,85,-9999,19,6,9
1468,tianjin,4/15/16,128,102,-9999,32,14,17
1469,tianjin,4/16/16,162,73,-9999,14,8,12
1470,tianjin,4/17/16,137,45,-9999,12,2,5
1471,tianjin,4/18/16,80,45,-9999,11,2,5
1472,tianjin,4/19/16,84,78,-9999,26,12,13
1473,tianjin,4/20/16,146,93,-9999,24,16,19
1474,tianjin,4/21/16,165,100,-9999,21,12,7
1475,tianjin,4/22/16,170,112,-9999,10,3,2
1476,tianjin,4/23/16,109,73,-9999,19,6,6
1477,tianjin,4/24/16,100,98,-9999,18,9,5
1478,tianjin,4/25/16,141,81,-9999,11,9,6
1479,tianjin,4/26/16,171,87,-9999,17,12,6
1480,tianjin,4/27/16,159,80,-9999,22,9,5
1481,tianjin,4/28/16,161,84,-9999,18,7,6
1482,tianjin,4/29/16,150,93,-9999,15,8,7
1483,tianjin,4/30/16,165,83,-9999,8,8,6
1484,tianjin,5/1/16,156,96,-9999,16,10,9
1485,tianjin,5/2/16,159,78,-9999,11,5,6
1486,tianjin,5/3/16,119,58,-9999,15,3,6
1487,tianjin,5/4/16,84,66,-9999,26,5,7
1488,tianjin,5/5/16,91,72,-9999,24,10,11
1489,tianjin,5/6/16,130,236,-9999,16,4,8
1490,tianjin,5/7/16,131,193,-9999,20,7,9
1491,tianjin,5/8/16,117,75,-9999,24,16,14
1492,tianjin,5/9/16,132,72,-9999,23,12,10
1493,tianjin,5/10/16,137,74,-9999,29,13,16
1494,tianjin,5/11/16,133,101,-9999,22,13,15
1495,tianjin,5/12/16,175,55,-9999,16,5,6
1496,tianjin,5/13/16,115,65,-9999,26,10,18
1497,tianjin,5/14/16,126,63,-9999,29,6,15
1498,tianjin,5/15/16,150,47,-9999,20,4,8
1499,tianjin,5/16/16,126,64,-9999,26,11,10
1500,tianjin,5/17/16,123,84,-9999,25,13,9
1501,tianjin,5/18/16,142,82,-9999,22,13,10
1502,tianjin,5/19/16,152,83,-9999,22,16,10
1503,tianjin,5/20/16,165,78,-9999,26,18,11
1504,tianjin,5/21/16,153,77,-9999,28,17,14
1505,tianjin,5/22/16,165,78,-9999,29,19,18
1506,tianjin,5/23/16,149,84,-9999,36,19,17
1507,tianjin,5/24/16,153,56,-9999,17,10,10
1508,tianjin,5/25/16,133,43,-9999,13,5,8
1509,tianjin,5/26/16,96,70,-9999,19,8,8
1510,tianjin,5/27/16,103,98,-9999,19,16,15
1511,tianjin,5/28/16,142,71,-9999,13,12,12
1512,tianjin,5/29/16,138,87,-9999,12,13,11
1513,tianjin,5/30/16,163,101,-9999,12,15,17
1514,tianjin,5/31/16,171,94,-9999,12,8,12
1515,tianjin,6/1/16,103,49,-9999,21,12,14
1516,tianjin,6/2/16,94,48,-9999,28,14,11
1517,tianjin,6/3/16,94,64,-9999,27,18,9
1518,tianjin,6/4/16,103,77,-9999,19,14,10
1519,tianjin,6/5/16,174,58,-9999,16,12,8
1520,tianjin,6/6/16,146,46,-9999,21,7,11
1521,tianjin,6/7/16,155,74,-9999,29,7,17
1522,tianjin,6/8/16,136,80,-9999,31,8,14
1523,tianjin,6/9/16,103,96,-9999,23,12,18
1524,tianjin,6/10/16,166,94,-9999,14,6,9
1525,tianjin,6/11/16,154,27,-9999,9,2,5
1526,tianjin,6/12/16,45,54,-9999,14,6,8
1527,tianjin,6/13/16,105,54,-9999,22,6,9
1528,tianjin,6/14/16,95,57,-9999,16,2,15
1529,tianjin,6/15/16,144,30,-9999,10,3,5
1530,tianjin,6/16/16,76,64,-9999,21,8,8
1531,tianjin,6/17/16,114,87,-9999,20,12,8
1532,tianjin,6/18/16,125,37,-9999,21,1,9
1533,tianjin,6/19/16,71,74,-9999,29,5,11
1534,tianjin,6/20/16,146,58,-9999,15,3,6
1535,tianjin,6/21/16,122,70,-9999,21,4,6
1536,tianjin,6/22/16,154,55,-9999,21,3,5
1537,tianjin,6/23/16,100,68,-9999,27,2,5
1538,tianjin,6/24/16,117,30,-9999,14,2,2
1539,tianjin,6/25/16,66,32,-9999,10,3,2
1540,tianjin,6/26/16,45,54,-9999,15,8,5
1541,tianjin,6/27/16,96,55,-9999,12,6,6
1542,tianjin,6/28/16,103,47,-9999,14,2,9
1543,tianjin,6/29/16,101,67,-9999,13,1,8
1544,tianjin,6/30/16,151,73,-9999,15,2,6
1545,tianjin,7/1/16,150,53,-9999,6,4,4
1546,tianjin,1/5/16,160,53,-9999,24,14,6
1547,tianjin,1/6/16,101,63,-9999,28,21,10
1548,tianjin,1/7/16,110,51,-9999,18,9,9
1549,tianjin,1/8/16,77,47,-9999,24,14,9
1550,tianjin,1/9/16,95,173,-9999,52,44,30
1551,tianjin,1/10/16,257,171,-9999,43,31,27
1552,tianjin,1/11/16,214,41,-9999,21,16,10
1553,tianjin,1/12/16,78,48,-9999,22,11,11
1554,tianjin,1/13/16,80,90,-9999,40,25,23
1555,tianjin,1/14/16,163,116,-9999,55,35,35
1556,tianjin,1/15/16,177,169,-9999,61,47,39
1557,tianjin,1/16/16,246,94,-9999,27,15,15
1558,tianjin,1/17/16,173,58,-9999,20,14,16
1559,tianjin,1/18/16,132,76,-9999,15,8,10
1560,tianjin,1/19/16,78,63,-9999,28,16,15
1561,tianjin,1/20/16,105,77,-9999,37,45,20
1562,tianjin,1/21/16,153,78,-9999,28,13,14
1563,tianjin,1/22/16,151,74,-9999,14,9,10
1564,tianjin,1/23/16,97,70,-9999,7,7,8
1565,tianjin,1/24/16,58,62,-9999,16,8,11
1566,tianjin,1/25/16,70,73,-9999,28,17,16
1567,tianjin,1/26/16,113,72,-9999,28,14,15
1568,tianjin,1/27/16,100,102,-9999,44,38,20
1569,tianjin,1/28/16,167,102,-9999,43,37,29
1570,tianjin,1/29/16,173,56,-9999,18,11,9
1571,tianjin,1/30/16,83,54,-9999,27,15,13
1572,tianjin,1/31/16,100,45,-9999,17,10,13
1573,tianjin,2/1/16,77,57,-9999,25,13,16
1574,tianjin,2/2/16,118,37,-9999,25,11,14
1575,tianjin,2/3/16,90,104,-9999,46,40,33
1576,tianjin,2/4/16,183,36,-9999,17,7,7
1577,tianjin,2/5/16,83,50,-9999,9,4,4
1578,tianjin,2/6/16,70,45,-9999,17,9,7
1579,tianjin,2/7/16,86,118,-9999,29,27,14
1580,tianjin,2/8/16,177,216,-9999,25,42,14
1581,tianjin,2/9/16,238,70,-9999,27,18,16
1582,tianjin,2/10/16,133,85,-9999,34,33,21
1583,tianjin,2/11/16,138,84,-9999,21,9,15
1584,tianjin,2/12/16,165,122,-9999,25,21,29
1585,tianjin,2/13/16,209,25,-9999,8,5,7
1586,tianjin,2/14/16,86,27,-9999,5,3,4
1587,tianjin,2/15/16,60,50,-9999,15,9,9
1588,tianjin,2/16/16,75,70,-9999,19,12,14
1589,tianjin,2/17/16,106,49,-9999,22,10,10
1590,tianjin,2/18/16,96,60,-9999,22,12,11
1591,tianjin,2/19/16,100,61,-9999,25,11,12
1592,tianjin,2/20/16,102,34,-9999,13,5,7
1593,tianjin,2/21/16,80,78,-9999,30,22,11
1594,tianjin,2/22/16,155,127,-9999,29,28,19
1595,tianjin,2/23/16,194,35,-9999,12,5,5
1596,tianjin,2/24/16,75,55,-9999,27,12,10
1597,tianjin,2/25/16,118,60,-9999,27,16,10
1598,tianjin,2/26/16,101,56,-9999,26,12,9
1599,tianjin,2/27/16,97,78,-9999,32,23,18
1600,tianjin,2/28/16,136,66,-9999,20,11,10
1601,tianjin,2/29/16,116,40,-9999,16,13,9
1602,tianjin,3/1/16,92,100,-9999,38,38,22
1603,tianjin,3/2/16,174,153,-9999,48,35,20
1604,tianjin,3/3/16,234,184,-9999,49,36,21
1605,tianjin,3/4/16,276,150,-9999,32,16,17
1606,tianjin,3/5/16,224,309,-9999,22,10,12
1607,tianjin,3/6/16,189,304,-9999,41,36,18
1608,tianjin,3/7/16,195,128,-9999,24,17,17
1609,tianjin,3/8/16,127,55,-9999,14,7,7
1610,tianjin,3/9/16,74,44,-9999,19,9,8
1611,tianjin,3/10/16,85,62,-9999,19,8,7
1612,tianjin,3/11/16,89,71,-9999,28,17,9
1613,tianjin,3/12/16,119,105,-9999,35,36,12
1614,tianjin,3/13/16,169,96,-9999,27,16,13
1615,tianjin,3/14/16,148,107,-9999,34,24,15
1616,tianjin,3/15/16,172,126,-9999,31,22,15
1617,tianjin,3/16/16,186,140,-9999,37,20,18
1618,tianjin,3/17/16,240,115,-9999,32,21,17
1619,tianjin,3/18/16,202,154,-9999,34,19,23
1620,tianjin,3/19/16,236,88,-9999,20,8,9
1621,tianjin,3/20/16,129,72,-9999,28,10,9
1622,tianjin,3/21/16,135,89,-9999,28,17,16
1623,tianjin,3/22/16,156,137,-9999,30,16,16
1624,tianjin,3/23/16,180,63,-9999,19,11,13
1625,tianjin,3/24/16,105,55,-9999,18,12,18
1626,tianjin,3/25/16,102,71,-9999,24,14,20
1627,tianjin,3/26/16,134,58,-9999,23,10,14
1628,tianjin,3/27/16,116,70,-9999,22,12,17
1629,tianjin,3/28/16,124,100,-9999,25,17,17
1630,tianjin,3/29/16,157,95,-9999,17,11,7
1631,tianjin,3/30/16,93,119,-9999,33,24,16
1632,tianjin,3/31/16,156,173,-9999,31,20,14
1633,tianjin,4/1/16,186,141,-9999,18,13,9
1634,tianjin,10/2/15,78,70,-9999,15,7,5
1635,tianjin,10/3/15,103,64,-9999,12,6,6
1636,tianjin,10/4/15,78,81,-9999,16,13,7
1637,tianjin,10/5/15,121,170,-9999,19,15,11
1638,tianjin,10/6/15,244,100,-9999,18,9,8
1639,tianjin,10/7/15,171,91,-9999,18,9,8
1640,tianjin,10/8/15,164,48,-9999,9,3,5
1641,tianjin,10/9/15,64,62,-9999,12,6,7
1642,tianjin,10/10/15,88,34,-9999,6,2,5
1643,tianjin,10/11/15,42,44,-9999,11,3,6
1644,tianjin,10/12/15,60,57,-9999,17,4,7
1645,tianjin,10/13/15,70,76,-9999,21,10,8
1646,tianjin,10/14/15,109,115,-9999,35,19,14
1647,tianjin,10/15/15,177,93,-9999,40,12,16
1648,tianjin,10/16/15,167,111,-9999,36,18,16
1649,tianjin,10/17/15,191,141,-9999,34,25,19
1650,tianjin,10/18/15,211,100,-9999,18,12,10
1651,tianjin,10/19/15,144,61,-9999,26,13,10
1652,tianjin,10/20/15,96,77,-9999,31,15,13
1653,tianjin,10/21/15,122,60,-9999,22,11,13
1654,tianjin,10/22/15,98,36,-9999,25,11,22
1655,tianjin,10/23/15,99,50,-9999,25,9,14
1656,tianjin,10/24/15,114,66,-9999,26,8,13
1657,tianjin,10/25/15,106,60,-9999,28,8,8
1658,tianjin,10/26/15,66,51,-9999,23,7,11
1659,tianjin,10/27/15,112,67,-9999,24,10,11
1660,tianjin,10/28/15,84,51,-9999,25,8,10
1661,tianjin,10/29/15,87,44,-9999,18,5,6
1662,tianjin,10/30/15,60,50,-9999,22,8,9
1663,tianjin,10/31/15,69,95,-9999,40,21,16
1664,tianjin,11/1/15,155,139,-9999,46,33,22
1665,tianjin,11/2/15,212,124,-9999,47,26,23
1666,tianjin,11/3/15,202,102,-9999,43,31,20
1667,tianjin,11/4/15,180,111,-9999,53,29,22
1668,tianjin,11/5/15,185,113,-9999,38,19,19
1669,tianjin,11/6/15,148,29,-9999,14,6,10
1670,tianjin,11/7/15,60,24,-9999,14,4,9
1671,tianjin,11/8/15,74,64,-9999,21,6,13
1672,tianjin,11/9/15,154,82,-9999,19,9,17
1673,tianjin,11/10/15,169,91,-9999,21,10,13
1674,tianjin,11/11/15,173,94,-9999,30,13,20
1675,tianjin,11/12/15,173,116,-9999,40,30,36
1676,tianjin,11/13/15,183,109,-9999,39,29,42
1677,tianjin,11/14/15,186,120,-9999,38,32,32
1678,tianjin,11/15/15,203,113,-9999,30,25,26
1679,tianjin,11/16/15,193,53,-9999,23,16,12
1680,tianjin,11/17/15,87,78,-9999,28,26,15
1681,tianjin,11/18/15,132,51,-9999,24,20,11
1682,tianjin,11/19/15,95,62,-9999,24,12,14
1683,tianjin,11/20/15,138,38,-9999,18,6,11
1684,tianjin,11/21/15,101,39,-9999,17,11,15
1685,tianjin,11/22/15,105,38,-9999,19,19,18
1686,tianjin,11/23/15,105,30,-9999,16,14,15
1687,tianjin,11/24/15,79,49,-9999,28,33,22
1688,tianjin,11/25/15,98,64,-9999,24,28,25
1689,tianjin,11/26/15,136,49,-9999,23,14,16
1690,tianjin,11/27/15,100,94,-9999,37,34,19
1691,tianjin,11/28/15,174,129,-9999,45,41,33
1692,tianjin,11/29/15,196,211,-9999,51,45,41
1693,tianjin,11/30/15,240,335,-9999,59,47,53
1694,tianjin,12/1/15,326,204,-9999,37,36,37
1695,tianjin,12/2/15,243,153,-9999,28,27,33
1696,tianjin,12/3/15,178,32,-9999,11,7,7
1697,tianjin,12/4/15,55,55,-9999,24,23,13
1698,tianjin,12/5/15,96,76,-9999,26,31,23
1699,tianjin,12/6/15,115,71,-9999,25,40,19
1700,tianjin,12/7/15,134,85,-9999,27,36,20
1703,tianjin,12/10/15,267,208,-9999,27,27,36
1704,tianjin,12/11/15,210,55,-9999,26,27,18
1705,tianjin,12/12/15,110,81,-9999,37,27,9
1706,tianjin,12/13/15,159,96,-9999,41,34,13
