"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"48917",44210,"panjin","2019/12/20",138,46,21,21,21,10,2019-12-20
"48918",44211,"panjin","2019/12/21",105,48,22,23,25,11,2019-12-21
"48919",44212,"panjin","2019/12/22",123,75,13,28,18,15,2019-12-22
"48920",44213,"panjin","2019/12/23",172,46,24,17,13,8,2019-12-23
"48921",44214,"panjin","2019/12/24",123,85,22,30,20,18,2019-12-24
"48922",44215,"panjin","2019/12/25",189,54,29,17,18,9,2019-12-25
"48923",44216,"panjin","2019/12/26",146,42,26,14,11,7,2019-12-26
"48924",44217,"panjin","2019/12/27",109,88,18,29,26,24,2019-12-27
"48925",44218,"panjin","2019/12/28",190,156,6,33,14,30,2019-12-28
"48926",44219,"panjin","2019/12/29",290,116,19,24,15,21,2019-12-29
"48927",44220,"panjin","2019/12/30",232,NA,NA,NA,NA,NA,2019-12-30
"51014",46307,"panjin","2020/1/1",NA,63,23,20,14,9,2020-01-01
