date, pm25, pm10, o3, no2, so2, co
2020/1/22, 113, 41, 41, 22, 2, 8
2020/1/23, 95, 37, 41, 19, 3, 7
2020/1/24, 94, 31, 30, 14, 3, 6
2020/1/25, 77, 39, 9, 12, 3, 8
2020/1/26, 96, 10, 13, 8, 2, 9
2020/1/27, 31, 12, 22, 4, 2, 7
2020/1/28, 41, 14, 29, 4, 2, 6
2020/1/29, 49, 26, 33, 4, 2, 6
2020/1/30, 74, 31, 40, 5, 2, 6
2020/1/31, 85, 30, 43, 9, 2, 6
2020/2/1, 84, 45, 44, 21, 3, 6
2019/10/2, 153, 67, 105, 16, 5, 11
2019/10/3, 151, 48, 71, 9, 3, 7
2019/10/4, 95, 39, 66, 11, 3, 6
2019/10/5, 83, 56, 103, 20, 5, 7
2019/10/6, 121, 38, 56, 16, 4, 6
2019/10/7, 79, 37, 36, 22, 3, 7
2019/10/8, 73, 61, 53, 24, 5, 9
2019/10/9, 139, 56, 60, 24, 4, 9
2019/10/10, 130, 62, 86, 27, 5, 9
2019/10/11, 125, 55, 89, 25, 5, 7
2019/10/12, 104, 65, 43, 28, 6, 8
2019/10/13, 139, 45, 37, 18, 3, 8
2019/10/14, 99, 49, 43, 18, 3, 9
2019/10/15, 109, 45, 43, 17, 3, 8
2019/10/16, 95, 46, 45, 21, 4, 7
2019/10/17, 93, 50, 61, 22, 4, 6
2019/10/18, 92, 52, 61, 24, 5, 6
2019/10/19, 91, 59, 78, 28, 5, 7
2019/10/20, 114, 60, 82, 34, 5, 7
2019/10/21, 118, 77, 93, 37, 6, 9
2019/10/22, 139, 58, 99, 21, 4, 7
2019/10/23, 110, 58, 95, 23, 4, 7
2019/10/24, 108, 64, 65, 24, 5, 7
2019/10/25, 137, 62, 92, 21, 4, 8
2019/10/26, 125, 67, 29, 25, 5, 9
2019/10/27, 127, 55, 59, 22, 4, 8
2019/10/28, 111, 42, 10, 23, 5, 9
2019/10/29, 75, 42, 43, 20, 4, 7
2019/10/30, 65, 68, 45, 29, 4, 7
2019/10/31, 102, 85, 39, 32, 4, 7
2019/11/1, 131, 93, 75, 44, 6, 9
2019/11/2, 150, 94, 101, 51, 5, 11
2019/11/3, 154, 83, 73, 31, 7, 9
2019/11/4, 141, 75, 85, 19, 5, 7
2019/11/5, 137, 74, 72, 23, 5, 7
2019/11/6, 144, 69, 72, 36, 5, 8
2019/11/7, 127, 69, 62, 32, 5, 8
2019/11/8, 128, 57, 56, 24, 4, 6
2019/11/9, 105, 59, 60, 28, 4, 6
2019/11/10, 114, 71, 72, 37, 5, 8
2019/11/11, 139, 82, 80, 44, 6, 10
2019/11/12, 144, 55, 56, 30, 4, 6
2019/11/13, 102, 70, 77, 31, 5, 8
2019/11/14, 128, 59, 57, 23, 4, 7
2019/11/15, 117, 94, 86, 54, 6, 9
2019/11/16, 161, 68, 74, 30, 3, 6
2019/11/17, 128, 64, 75, 32, 4, 6
2019/11/18, 114, 71, 42, 32, 4, 8
2019/11/19, 110, 44, 45, 19, 4, 6
2019/11/20, 71, 59, 50, 26, 5, 7
2019/11/21, 103, 68, 5, 40, 6, 8
2019/11/22, 116, 81, , 49, 6, 10
2019/11/23, 136, 91, , 69, 5, 12
2019/11/24, 158, 72, , 43, 4, 11
2019/11/25, 126, 83, , 38, 6, 11
2019/11/26, 146, 62, , 26, 5, 10
2019/11/27, 123, 68, , 30, 6, 10
2019/11/28, 124, 41, , 17, 4, 7
2019/11/29, 53, 44, , 21, 3, 6
2019/11/30, 77, 51, , 28, 4, 7
2019/12/1, 98, 63, , 29, 7, 9
2019/12/2, 110, 47, , 16, 4, 6
2019/12/3, 75, 55, , 20, 5, 5
2019/12/4, 100, 58, , 27, 5, 5
2019/12/5, 106, 57, , 25, 5, 5
