date, pm25, pm10, o3, no2, so2, co
2019/10/14, 91, 45, , 15, 3, 6
2019/10/15, 88, 33, , 15, 3, 4
2019/10/16, 56, 41, , 23, 3, 8
2019/10/17, 70, 47, , 26, 6, 8
2019/10/18, 92, 52, , 30, 5, 7
2019/10/19, 114, 63, , 42, 3, 8
2019/10/20, 147, 63, , 39, 3, 7
2019/10/21, 142, 55, , 34, 2, 7
2019/10/22, 132, 45, , 30, 2, 5
2019/10/23, 114, 60, , 28, 2, 7
2019/10/24, 138, 63, , 34, 3, 8
2019/10/25, 142, 80, , 33, 4, 9
2019/10/26, 161, 52, , 20, 4, 7
2019/10/27, 86, 61, , 31, 6, 8
2019/10/28, 124, 68, , 43, 4, 8
2019/10/29, 164, 134, , 45, 5, 9
2019/10/30, 155, 163, , 56, 4, 8
2019/10/31, 160, 149, , 58, 4, 12
2019/11/1, 160, 101, , 46, 3, 9
2019/11/2, 147, 110, , 41, 3, 8
2019/11/3, 168, 70, , 25, 3, 7
2019/11/4, 119, 64, , 25, 3, 8
2019/11/5, 136, 56, , 27, 4, 8
2019/11/6, 92, 44, , 33, 4, 7
2019/11/7, 79, 58, , 29, 2, 8
2019/11/8, 135, 59, , 25, 3, 7
2019/11/9, 101, 60, , 40, 4, 11
2019/11/10, 117, 74, , 35, 4, 8
2019/11/11, 147, 84, , 41, 5, 9
2019/11/12, 127, 73, , 37, 2, 9
2019/11/13, 120, 81, , 31, 4, 8
2019/11/14, 159, 74, , 24, 3, 4
2019/11/15, 84, 66, , 34, 3, 5
2019/11/16, 112, 65, , 41, 4, 10
2019/11/17, 128, 65, , 36, 4, 6
2019/11/18, 150, 75, , 17, 2, 5
2019/11/19, 125, 118, , 29, 4, 12
2019/11/20, 127, 71, , 32, 3, 12
2019/11/21, 97, 53, , 36, 3, 5
2019/11/22, 87, 69, , 38, 3, 8
2019/11/23, 142, 53, , 25, 2, 5
2019/11/24, 114, 56, , 21, 2, 7
2019/11/25, 124, 33, , 17, 1, 5
2019/11/26, 67, 39, , 25, 3, 8
2019/11/27, 76, 31, , 20, 1, 6
2019/11/28, 96, 38, , 14, 2, 9
2019/11/29, 76, 46, , 26, 3, 8
2019/11/30, 90, 44, , 37, 2, 6
2019/12/1, 96, 30, , 23, 2, 8
2019/12/2, 128, 70, , 27, 5, 10
2019/12/3, 173, 95, , 42, 6, 15
2019/12/4, 186, 98, , 51, 7, 15
2019/12/5, 174, 81, , 41, 5, 10
2019/12/6, 157, 36, , 19, 2, 4
2019/12/7, 89, 59, , 39, 3, 9
2019/12/8, 117, 88, , 55, 5, 12
2019/12/9, 171, 89, , 54, 6, 10
2019/12/10, 169, 91, , 60, 6, 12
2019/12/11, 172, 88, , 41, 7, 12
2019/12/12, 181, 61, , 35, 2, 9
2019/12/13, 130, 73, , 43, 4, 11
2019/12/14, 124, 83, , 43, 3, 10
2019/12/15, 162, 40, , 25, 3, 5
2019/12/16, 89, 51, , 31, 2, 7
2019/12/17, 140, 79, , 31, 2, 12
2019/12/18, 187, 50, , 18, 1, 7
2019/12/19, 98, 47, , 28, 2, 8
2019/12/20, 110, 65, , 31, 3, 10
2019/12/21, 156, 45, , 33, 3, 10
2019/12/22, 126, 31, , 23, 3, 9
2019/12/23, 95, 54, , 27, 2, 9
2019/12/24, 144, 48, , 24, 2, 9
2019/12/25, 117, 49, , 36, 2, 14
2019/12/26, 112, 39, , 20, 2, 11
2019/12/27, 120, 75, , 32, 4, 12
2019/12/28, 166, 79, , 39, 4, 10
2019/12/29, 169, 65, , 35, 4, 9
2019/12/30, 158, , , , , 
2019/7/2, 66, 42, 39, 27, 5, 5
2019/7/3, 75, 49, 76, 19, 2, 6
2019/7/4, 98, 56, 69, 23, 2, 6
2019/7/5, 134, 57, 83, 20, 2, 6
2019/7/6, 114, 50, 64, 15, 2, 7
2019/7/7, 99, 35, 99, 13, 1, 7
2019/7/8, 81, 58, 96, 18, 3, 8
2019/7/9, 133, 27, 29, 16, 4, 4
2019/7/10, 64, 30, 28, 17, 1, 5
2019/7/11, 73, 52, 80, 25, 2, 5
2019/7/12, 111, 49, 45, 24, 2, 5
2019/7/13, 89, 18, 40, 18, 2, 4
2019/7/14, 50, 50, 78, 23, 2, 8
2019/7/15, 121, 44, 88, 17, 2, 5
2019/7/16, 94, 35, 32, 16, 2, 5
2019/7/17, 68, 45, 40, 17, 2, 4
2019/7/18, 74, 33, 22, 12, 4, 5
2019/7/19, 73, 30, 13, 11, 2, 6
2019/7/20, 64, 44, 36, 18, 2, 6
2019/7/21, 78, 61, 105, 25, 2, 7
2019/7/22, 117, 58, 85, 14, 2, 6
2019/7/23, 104, 52, 71, 14, 3, 5
2019/7/24, 83, 52, 68, 15, 3, 5
2019/7/25, 95, 52, 64, 14, 3, 4
2019/7/26, 98, 57, 64, 23, 3, 4
2019/7/27, 94, 68, 50, 25, 3, 4
2019/7/28, 119, 54, 94, 16, 3, 3
2019/7/29, 82, 46, 82, 13, 2, 5
2019/7/30, 76, 52, 74, 23, 3, 6
2019/7/31, 78, 51, 89, 19, 3, 4
2019/8/1, 76, 39, 46, 12, 2, 4
2019/8/2, 59, 37, , 10, 3, 4
2019/8/3, 48, 41, , 12, 2, 4
2019/8/4, 61, 21, , 15, 1, 6
2019/8/5, 39, 23, , 11, 1, 3
2019/8/6, 49, 36, , 12, 1, 3
2019/8/7, 71, 57, , 12, 2, 7
2019/8/8, 103, 39, , 11, 2, 8
2019/8/9, 60, 31, , 8, 2, 5
2019/8/10, 50, 18, , 7, 3, 6
2019/8/11, 39, 18, , 6, 3, 6
2019/8/12, 39, 33, , 13, 3, 7
2019/8/13, 60, 55, , 28, 3, 9
2019/8/14, 104, 57, , 22, 3, 8
2019/8/15, 116, 52, , 17, 3, 10
2019/8/16, 115, 59, , 28, 3, 8
2019/8/17, 120, 73, , 23, 4, 7
2019/8/18, 134, 54, , 13, 3, 6
2019/8/19, 96, 35, , 13, 3, 5
2019/8/20, 72, 37, , 16, 3, 6
2019/8/21, 72, 46, , 22, 4, 5
2019/8/22, 92, 56, , 18, 3, 8
2019/8/23, 126, 46, , 16, 3, 6
2019/8/24, 103, 44, , 16, 4, 7
2019/8/25, 92, 36, , 13, 3, 5
2019/8/26, 71, 36, , 14, 2, 6
2019/8/27, 63, 49, , 22, 5, 10
2019/8/28, 89, 43, , 20, 1, 9
2019/8/29, 108, 29, , 19, 2, 7
2019/8/30, 76, 50, , 20, 2, 10
2019/8/31, 108, 51, , 25, 2, 6
2019/9/1, 115, 21, , 16, 2, 5
2019/9/2, 69, 17, , 21, 3, 6
2019/9/3, 60, 31, , 23, 2, 7
2019/9/4, 86, 36, , 27, 2, 9
2019/9/5, 82, 25, , 20, 2, 4
2019/9/6, 62, 19, , 10, 3, 4
2019/9/7, 40, 34, , 20, 2, 6
2019/9/8, 84, 62, , 31, 3, 9
2019/9/9, 138, 48, , 19, 3, 7
2019/9/10, 91, 55, , 27, 5, 10
2019/9/11, 103, 54, , 20, 2, 6
2019/9/12, 117, 36, , 17, 2, 5
2019/9/13, 77, 38, , 18, 3, 6
2019/9/14, 79, 44, , 16, 3, 7
2019/9/15, 77, 37, , 13, 4, 7
2019/9/16, 69, 42, , 15, 5, 6
2019/9/17, 67, 53, , 16, 7, 10
2019/9/18, 100, 46, , 14, 4, 8
2019/9/19, 67, 38, , 13, 3, 6
2019/9/20, 54, 43, , 18, 2, 7
2019/9/21, 74, 40, , 15, 3, 8
2019/9/22, 66, 44, , 17, 2, 8
2019/9/23, 71, 59, , 32, 5, 9
2019/9/24, 96, 69, , 42, 4, 12
2019/9/25, 131, 83, , 50, 6, 13
2019/9/26, 161, 52, , 28, 2, 7
2019/9/27, 112, 48, , 28, 2, 6
2019/9/28, 105, 53, , 26, 2, 7
2019/9/29, 115, 53, , 24, 2, 6
2019/9/30, 122, 47, , 19, 2, 5
2019/10/1, 104, 36, , 9, 2, 5
2019/4/2, 98, 67, 53, 36, 8, 6
2019/4/3, 119, 76, 52, 45, 8, 8
2019/4/4, 163, 56, 38, 25, 5, 5
2019/4/5, 138, 65, 84, 34, 8, 7
2019/4/6, 151, 74, 79, 41, 12, 8
2019/4/7, 147, 81, 92, 34, 13, 8
2019/4/8, 160, 95, 94, 36, 10, 10
2019/4/9, 188, 53, 41, 17, 7, 6
2019/4/10, 122, 42, 31, 18, 6, 5
2019/4/11, 104, 41, 42, 23, 6, 5
2019/4/12, 98, 70, 88, 28, 7, 7
2019/4/13, 157, 49, 90, 17, 3, 4
2019/4/14, 98, 63, 49, 21, 5, 4
2019/4/15, 141, 54, 75, 21, 4, 4
2019/4/16, 111, 53, 53, 21, 4, 4
2019/4/17, 83, 71, 93, 28, 9, 6
2019/4/18, 163, 66, 104, 27, 8, 6
2019/4/19, 149, 63, 51, 22, 7, 5
2019/4/20, 155, 50, 36, 18, 6, 3
2019/4/21, 106, 41, 25, 22, 5, 3
2019/4/22, 143, 28, 14, 28, 5, 5
2019/4/23, 131, 42, 39, 26, 4, 8
2019/4/24, 149, 75, 40, 37, 9, 12
2019/4/25, 203, 61, 60, 24, 5, 6
2019/4/26, 152, 55, 33, 22, 8, 6
2019/4/27, 102, 47, 34, 23, 4, 4
2019/4/28, 75, 52, , 27, 4, 7
2019/4/29, 156, 56, 22, 30, 3, 7
2019/4/30, 133, 49, 31, 23, 3, 6
2019/5/1, 139, 74, 65, 29, 14, 7
2019/5/2, 145, 76, 51, 35, 4, 8
2019/5/3, 114, 65, 81, 29, 8, 5
2019/5/4, 102, 59, 90, 24, 5, 4
2019/5/5, 88, 60, 89, 23, 7, 7
2019/5/6, 130, 60, 48, 15, 6, 3
2019/5/7, 94, 57, 48, 22, 7, 5
2019/5/8, 69, 52, 33, 23, 8, 5
2019/5/9, 102, 64, 124, 27, 4, 3
2019/5/10, 141, 59, 138, 21, 4, 4
2019/5/11, 141, 67, 132, 21, 4, 4
2019/5/12, 142, 61, 106, 20, 4, 3
2019/5/13, 107, 53, 45, 22, 2, 4
2019/5/14, 116, 43, 47, 17, 5, 2
2019/5/15, 101, 35, 23, 15, 2, 2
2019/5/16, 82, 54, , 27, 3, 7
2019/5/17, 172, 46, , 23, 3, 4
2019/5/18, 117, 53, , 22, 4, 5
2019/5/19, 112, 54, , 19, 4, 4
2019/5/20, 166, 69, , 19, 4, 2
2019/5/21, 89, 66, 70, 26, 7, 4
2019/5/22, 97, 78, 97, 38, 10, 6
2019/5/23, 137, 81, 90, 32, 11, 6
2019/5/24, 139, 79, 98, 25, 9, 6
2019/5/25, 137, 54, 45, 19, 2, 5
2019/5/26, 105, 35, 29, 21, 2, 5
