date, pm25, pm10, o3, no2, so2, co
2019/10/10, 151, 73, 70, 31, 4, 11
2019/10/11, 148, 85, 74, 36, 6, 10
2019/10/12, 158, 58, 36, 27, 5, 10
2019/10/13, 123, 59, 49, 30, 5, 8
2019/10/14, 111, 52, 43, 20, 4, 7
2019/10/15, 90, 44, 43, 18, 3, 5
2019/10/16, 63, 53, 39, 30, 4, 5
2019/10/17, 83, 58, 50, 33, 4, 6
2019/10/18, 107, 62, 51, 38, 5, 7
2019/10/19, 109, 70, 76, 36, 4, 8
2019/10/20, 134, 75, 88, 39, 4, 8
2019/10/21, 153, 82, 77, 41, 4, 7
2019/10/22, 159, 66, 64, 36, 4, 6
2019/10/23, 123, 67, 73, 33, 5, 7
2019/10/24, 139, 69, 68, 40, 5, 8
2019/10/25, 134, 84, 78, 38, 5, 9
2019/10/26, 156, 60, 30, 25, 4, 8
2019/10/27, 107, 67, 15, 34, 5, 8
2019/10/28, 126, 48, 21, 31, 3, 9
2019/10/29, 100, 94, 40, 31, 4, 9
2019/10/30, 118, 148, 54, 48, 6, 8
2019/10/31, 161, 151, 62, 54, 6, 9
2019/11/1, 165, 119, 66, 46, 4, 8
2019/11/2, 147, 104, 86, 34, 4, 8
2019/11/3, 148, 105, 62, 43, 4, 8
2019/11/4, 158, 73, 59, 32, 5, 8
2019/11/5, 130, 67, 46, 34, 6, 8
2019/11/6, 115, 80, 46, 38, 5, 8
2019/11/7, 137, 83, 15, 45, 5, 9
2019/11/8, 151, 67, 43, 30, 5, 8
2019/11/9, 118, 81, 33, 45, 5, 9
2019/11/10, 146, 75, 59, 40, 3, 9
2019/11/11, 133, 98, 49, 50, 5, 10
2019/11/12, 156, 119, 22, 60, 5, 12
2019/11/13, 169, 79, 45, 32, 3, 10
2019/11/14, 145, 70, 35, 29, 5, 6
2019/11/15, 102, 85, 40, 39, 4, 8
2019/11/16, 129, 103, 41, 47, 5, 10
2019/11/17, 156, 104, 29, 45, 5, 10
2019/11/18, 161, 53, 22, 16, 2, 8
2019/11/19, 95, 90, 26, 26, 4, 7
2019/11/20, 124, 90, 29, 33, 4, 8
2019/11/21, 128, 81, 22, 36, 3, 8
2019/11/22, 126, 86, 11, 34, 4, 9
2019/11/23, 125, 100, 29, 43, 5, 10
2019/11/24, 159, 75, 39, 30, 4, 9
2019/11/25, 143, 31, 21, 17, 3, 6
2019/11/26, 66, 50, 11, 25, 4, 8
2019/11/27, 90, 41, 16, 25, 3, 9
2019/11/28, 84, 40, 26, 19, 2, 7
2019/11/29, 82, 60, 13, 29, 4, 8
2019/11/30, 99, 70, 6, 33, 3, 10
2019/12/1, 124, 40, 16, 21, 2, 9
2019/12/2, 89, 72, 39, 22, 4, 9
2019/12/3, 158, 94, 35, 40, 6, 11
2019/12/4, 173, 93, 22, 40, 5, 11
2019/12/5, 163, 97, 22, 42, 6, 10
2019/12/6, 163, 58, 27, 29, 4, 6
2019/12/7, 100, 81, 30, 38, 5, 8
2019/12/8, 146, 110, 34, 46, 5, 11
2019/12/9, 169, 104, 26, 49, 5, 12
2019/12/10, 159, 114, 26, 51, 5, 14
2019/12/11, 164, 127, 35, 45, 5, 12
2019/12/12, 182, 112, 28, 41, 5, 10
2019/12/13, 162, 101, 33, 45, 5, 11
2019/12/14, 149, 135, 15, 50, 6, 11
2019/12/15, 187, 94, 39, 35, 5, 7
2019/12/16, 158, 97, 22, 43, 4, 13
2019/12/17, 150, 99, 7, 31, 5, 13
2019/12/18, 146, 55, 12, 22, 3, 10
2019/12/19, 104, 43, 17, 22, 2, 8
2019/12/20, 86, 66, 5, 29, 3, 9
2019/12/21, 140, 40, 10, 30, 4, 9
2019/12/22, 91, 29, 8, 23, 3, 8
2019/12/23, 59, 62, 12, 28, 7, 10
2019/12/24, 128, 31, 18, 27, 3, 7
2019/12/25, 68, 52, 7, 29, 3, 9
2019/12/26, 117, 31, 13, 21, 2, 11
2019/12/27, 70, 73, 30, 27, 3, 10
2019/12/28, 154, 97, 20, 40, 4, 11
2019/12/29, 165, 98, 9, 41, 5, 12
2019/12/30, 162, , , , , 
2019/7/2, 61, 35, 56, 13, 2, 5
2019/7/3, 66, 41, 39, 16, 2, 6
2019/7/4, 94, 48, 38, 23, 2, 6
2019/7/5, 90, 59, 51, 31, 2, 7
2019/7/6, 117, 39, 64, 18, 4, 8
2019/7/7, 82, 36, 73, 18, 2, 6
2019/7/8, 74, 56, 76, 22, 2, 7
2019/7/9, 101, 31, 59, 16, 2, 6
2019/7/10, 76, 35, 32, 23, 2, 6
2019/7/11, 73, 64, 87, 25, 2, 8
2019/7/12, 127, 58, 39, 31, 2, 8
2019/7/13, 121, 17, 36, 21, 2, 6
2019/7/14, 49, 33, 90, 15, 2, 5
2019/7/15, 80, 45, 76, 17, 2, 6
2019/7/16, 100, 55, 64, 21, 3, 7
2019/7/17, 122, 37, 47, 19, 3, 6
2019/7/18, 70, 34, 38, 10, 3, 5
2019/7/19, 60, 29, 33, 12, 2, 6
2019/7/20, 57, 40, 62, 14, 2, 10
2019/7/21, 81, 71, 105, 20, 3, 7
2019/7/22, 129, 52, 90, 18, 2, 7
2019/7/23, 99, 40, 61, 16, 2, 7
2019/7/24, 75, 45, 71, 19, 3, 6
2019/7/25, 77, 50, 49, 19, 2, 7
2019/7/26, 76, 52, 70, 17, 2, 7
2019/7/27, 85, 51, 19, 17, 2, 7
2019/7/28, 83, 37, , 14, 2, 6
2019/7/29, 74, 37, 35, 12, 2, 6
2019/7/30, 76, 38, 76, 14, 2, 6
2019/7/31, 73, 34, 75, 15, 3, 6
2019/8/1, 66, 31, 47, 10, 2, 5
2019/8/2, 56, 31, 62, 10, 2, 4
2019/8/3, 53, 32, 33, 11, 3, 5
2019/8/4, 54, 23, 23, 15, 2, 6
2019/8/5, 42, 30, 47, 13, 3, 6
2019/8/6, 57, 40, 66, 12, 3, 5
2019/8/7, 78, 50, 75, 15, 4, 6
2019/8/8, 106, 29, 24, 10, 2, 5
2019/8/9, 60, 25, 19, 8, 2, 4
2019/8/10, 47, 11, 23, 6, 1, 5
2019/8/11, 82, 15, 28, 8, 2, 5
2019/8/12, 50, 38, 68, 16, 2, 6
2019/8/13, 74, 60, 117, 19, 3, 8
2019/8/14, 124, 60, 112, 19, 3, 8
2019/8/15, 121, 52, 67, 16, 2, 8
2019/8/16, 95, 55, 95, 23, 3, 7
2019/8/17, 105, 62, 113, 29, 3, 8
2019/8/18, 125, 79, 128, 22, 3, 9
