"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"41645",36938,"jinzhou","2020/3/7",158,84,33,22,27,9,2020-03-07
"41646",36939,"jinzhou","2020/3/8",174,76,37,23,32,11,2020-03-08
"41647",36940,"jinzhou","2020/3/9",162,68,39,15,21,8,2020-03-09
"41648",36941,"jinzhou","2020/3/10",129,67,32,16,16,7,2020-03-10
"41649",36942,"jinzhou","2020/3/11",86,92,27,24,29,8,2020-03-11
"41650",36943,"jinzhou","2020/3/12",124,67,33,14,27,6,2020-03-12
"41651",36944,"jinzhou","2020/3/13",97,79,30,17,21,8,2020-03-13
"41652",36945,"jinzhou","2020/3/14",103,87,35,21,15,8,2020-03-14
"41653",36946,"jinzhou","2020/3/15",115,74,34,10,13,5,2020-03-15
"41654",36947,"jinzhou","2020/3/16",71,97,29,20,27,7,2020-03-16
"41655",36948,"jinzhou","2020/3/17",119,84,47,23,18,9,2020-03-17
"41656",36949,"jinzhou","2020/3/18",115,128,39,22,25,9,2020-03-18
"41657",36950,"jinzhou","2020/3/19",149,79,30,10,14,5,2020-03-19
"41658",36951,"jinzhou","2020/3/20",58,103,31,27,24,10,2020-03-20
"41659",36952,"jinzhou","2020/3/21",154,47,37,16,20,6,2020-03-21
"41660",36953,"jinzhou","2020/3/22",96,76,40,26,26,11,2020-03-22
"41661",36954,"jinzhou","2020/3/23",153,65,44,21,24,9,2020-03-23
"41662",36955,"jinzhou","2020/3/24",129,110,53,30,28,10,2020-03-24
"41663",36956,"jinzhou","2020/3/25",169,71,47,21,20,7,2020-03-25
"41664",36957,"jinzhou","2020/3/26",114,38,31,15,20,6,2020-03-26
"41665",36958,"jinzhou","2020/3/27",97,80,34,12,10,5,2020-03-27
"41666",36959,"jinzhou","2020/3/28",87,89,34,20,20,8,2020-03-28
"41667",36960,"jinzhou","2020/3/29",100,91,40,20,23,8,2020-03-29
"41668",36961,"jinzhou","2020/3/30",106,83,43,20,23,8,2020-03-30
"41669",36962,"jinzhou","2020/3/31",130,78,42,13,20,7,2020-03-31
"41670",36963,"jinzhou","2020/4/1",139,50,38,13,17,5,2020-04-01
"41674",36967,"jinzhou","2020/2/5",66,39,28,7,26,7,2020-02-05
"41675",36968,"jinzhou","2020/2/6",76,67,24,14,38,10,2020-02-06
"41676",36969,"jinzhou","2020/2/7",135,86,33,23,27,14,2020-02-07
"41677",36970,"jinzhou","2020/2/8",181,94,33,18,29,13,2020-02-08
"41678",36971,"jinzhou","2020/2/9",170,122,35,28,40,19,2020-02-09
"41679",36972,"jinzhou","2020/2/10",217,140,28,22,27,26,2020-02-10
"41680",36973,"jinzhou","2020/2/11",221,117,35,19,31,15,2020-02-11
"41681",36974,"jinzhou","2020/2/12",190,81,29,19,29,10,2020-02-12
"41682",36975,"jinzhou","2020/2/13",170,95,24,16,19,12,2020-02-13
"41683",36976,"jinzhou","2020/2/14",177,80,27,5,12,5,2020-02-14
"41684",36977,"jinzhou","2020/2/15",67,51,33,5,27,5,2020-02-15
"41685",36978,"jinzhou","2020/2/16",53,71,32,5,23,5,2020-02-16
"41686",36979,"jinzhou","2020/2/17",49,40,32,10,29,6,2020-02-17
"41687",36980,"jinzhou","2020/2/18",69,84,35,25,29,13,2020-02-18
"41688",36981,"jinzhou","2020/2/19",149,73,36,21,38,13,2020-02-19
"41689",36982,"jinzhou","2020/2/20",151,139,27,33,37,17,2020-02-20
"41690",36983,"jinzhou","2020/2/21",223,116,27,26,32,14,2020-02-21
"41691",36984,"jinzhou","2020/2/22",201,51,37,15,15,8,2020-02-22
"41692",36985,"jinzhou","2020/2/23",82,86,31,26,29,16,2020-02-23
"41693",36986,"jinzhou","2020/2/24",149,75,39,19,31,11,2020-02-24
"41694",36987,"jinzhou","2020/2/25",139,55,31,10,20,6,2020-02-25
"41695",36988,"jinzhou","2020/2/26",93,52,33,10,21,7,2020-02-26
"41696",36989,"jinzhou","2020/2/27",91,86,35,23,26,10,2020-02-27
"41697",36990,"jinzhou","2020/2/28",153,80,24,22,27,12,2020-02-28
"41698",36991,"jinzhou","2020/2/29",153,79,25,16,22,10,2020-02-29
"41699",36992,"jinzhou","2020/3/1",159,49,31,13,23,7,2020-03-01
