"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"48770",44063,"panjin","2020/3/25",173,50,49,12,6,5,2020-03-25
"48771",44064,"panjin","2020/3/26",128,28,28,11,6,5,2020-03-26
"48772",44065,"panjin","2020/3/27",85,52,34,15,12,5,2020-03-27
"48773",44066,"panjin","2020/3/28",52,43,34,16,16,7,2020-03-28
"48774",44067,"panjin","2020/3/29",64,36,38,9,6,6,2020-03-29
"48775",44068,"panjin","2020/3/30",63,47,54,11,7,8,2020-03-30
"48776",44069,"panjin","2020/3/31",130,64,43,12,6,6,2020-03-31
"48777",44070,"panjin","2020/4/1",116,35,38,13,5,4,2020-04-01
"48781",44074,"panjin","2020/2/5",76,37,25,7,7,5,2020-02-05
"48782",44075,"panjin","2020/2/6",76,45,26,13,11,9,2020-02-06
"48783",44076,"panjin","2020/2/7",109,48,33,15,20,8,2020-02-07
"48784",44077,"panjin","2020/2/8",132,72,30,16,14,13,2020-02-08
"48785",44078,"panjin","2020/2/9",159,83,32,16,15,15,2020-02-09
"48786",44079,"panjin","2020/2/10",198,94,26,18,11,21,2020-02-10
"48787",44080,"panjin","2020/2/11",197,67,41,19,16,12,2020-02-11
"48788",44081,"panjin","2020/2/12",162,40,36,9,10,6,2020-02-12
"48789",44082,"panjin","2020/2/13",111,44,32,9,5,8,2020-02-13
"48790",44083,"panjin","2020/2/14",124,93,24,5,4,4,2020-02-14
"48791",44084,"panjin","2020/2/15",54,49,28,5,4,4,2020-02-15
"48792",44085,"panjin","2020/2/16",45,126,29,6,4,4,2020-02-16
"48793",44086,"panjin","2020/2/17",49,27,29,8,7,5,2020-02-17
"48794",44087,"panjin","2020/2/18",60,32,30,16,12,8,2020-02-18
"48795",44088,"panjin","2020/2/19",101,47,35,20,11,10,2020-02-19
"48796",44089,"panjin","2020/2/20",124,80,29,28,12,14,2020-02-20
"48797",44090,"panjin","2020/2/21",249,57,24,17,5,10,2020-02-21
"48798",44091,"panjin","2020/2/22",166,38,36,19,6,8,2020-02-22
"48799",44092,"panjin","2020/2/23",81,37,37,11,6,5,2020-02-23
"48800",44093,"panjin","2020/2/24",91,46,33,12,7,5,2020-02-24
"48801",44094,"panjin","2020/2/25",119,44,34,8,6,4,2020-02-25
"48802",44095,"panjin","2020/2/26",94,34,35,11,6,4,2020-02-26
"48803",44096,"panjin","2020/2/27",80,59,37,22,10,10,2020-02-27
"48804",44097,"panjin","2020/2/28",161,30,30,11,5,7,2020-02-28
"48805",44098,"panjin","2020/2/29",121,57,26,14,9,8,2020-02-29
"48806",44099,"panjin","2020/3/1",138,45,37,15,8,6,2020-03-01
