"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"62882",58175,"xuzhou","2020/2/12",145,46,NA,6,3,7,2020-02-12
"62883",58176,"xuzhou","2020/2/13",121,50,NA,6,3,9,2020-02-13
"62884",58177,"xuzhou","2020/2/14",127,41,NA,7,3,9,2020-02-14
"62885",58178,"xuzhou","2020/2/15",115,26,NA,5,3,7,2020-02-15
"62886",58179,"xuzhou","2020/2/16",78,37,NA,5,4,5,2020-02-16
"62887",58180,"xuzhou","2020/2/17",78,40,NA,7,4,5,2020-02-17
"62888",58181,"xuzhou","2020/2/18",87,47,NA,11,4,6,2020-02-18
"62889",58182,"xuzhou","2020/2/19",108,60,NA,18,4,6,2020-02-19
"62890",58183,"xuzhou","2020/2/20",144,81,NA,23,4,8,2020-02-20
"62891",58184,"xuzhou","2020/2/21",169,91,NA,20,4,9,2020-02-21
"62892",58185,"xuzhou","2020/2/22",172,86,NA,19,5,8,2020-02-22
"62893",58186,"xuzhou","2020/2/23",134,91,NA,19,5,8,2020-02-23
"62894",58187,"xuzhou","2020/2/24",160,98,NA,20,4,10,2020-02-24
"62895",58188,"xuzhou","2020/2/25",174,84,NA,18,4,13,2020-02-25
"62896",58189,"xuzhou","2020/2/26",175,59,NA,13,3,8,2020-02-26
"62897",58190,"xuzhou","2020/2/27",140,47,NA,14,4,8,2020-02-27
"62898",58191,"xuzhou","2020/2/28",103,49,NA,18,3,8,2020-02-28
"62899",58192,"xuzhou","2020/2/29",133,47,NA,13,3,7,2020-02-29
"62900",58193,"xuzhou","2020/3/1",121,64,NA,16,4,11,2020-03-01
