"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"58240",53533,"wuhan","2020/3/22",139,70,46,9,4,11,2020-03-22
"58241",53534,"wuhan","2020/3/23",145,64,66,17,8,14,2020-03-23
"58242",53535,"wuhan","2020/3/24",147,54,39,13,8,11,2020-03-24
"58243",53536,"wuhan","2020/3/25",127,42,25,12,6,11,2020-03-25
"58244",53537,"wuhan","2020/3/26",111,52,36,13,6,13,2020-03-26
"58245",53538,"wuhan","2020/3/27",99,21,26,6,3,6,2020-03-27
"58246",53539,"wuhan","2020/3/28",59,19,35,9,5,8,2020-03-28
"58247",53540,"wuhan","2020/3/29",62,18,29,10,4,8,2020-03-29
"58248",53541,"wuhan","2020/3/30",62,24,30,8,3,7,2020-03-30
"58249",53542,"wuhan","2020/3/31",71,37,23,13,4,7,2020-03-31
"58250",53543,"wuhan","2020/4/1",91,39,39,15,4,10,2020-04-01
"58251",53544,"wuhan","2020/2/2",164,61,31,23,4,9,2020-02-02
"58252",53545,"wuhan","2020/2/3",160,67,40,20,6,12,2020-02-03
"58253",53546,"wuhan","2020/2/4",166,67,46,26,6,10,2020-02-04
"58254",53547,"wuhan","2020/2/5",166,80,39,25,8,15,2020-02-05
"58255",53548,"wuhan","2020/2/6",184,47,22,10,4,12,2020-02-06
"58256",53549,"wuhan","2020/2/7",122,20,19,6,2,7,2020-02-07
"58257",53550,"wuhan","2020/2/8",81,28,23,10,3,8,2020-02-08
"58258",53551,"wuhan","2020/2/9",93,36,34,13,3,9,2020-02-09
"58259",53552,"wuhan","2020/2/10",109,45,25,20,5,10,2020-02-10
"58260",53553,"wuhan","2020/2/11",141,36,24,10,4,11,2020-02-11
"58261",53554,"wuhan","2020/2/12",113,34,23,15,5,11,2020-02-12
"58262",53555,"wuhan","2020/2/13",105,36,21,14,6,14,2020-02-13
"58263",53556,"wuhan","2020/2/14",105,39,19,10,5,14,2020-02-14
"58264",53557,"wuhan","2020/2/15",101,27,23,6,2,10,2020-02-15
"58265",53558,"wuhan","2020/2/16",83,23,33,7,3,8,2020-02-16
"58266",53559,"wuhan","2020/2/17",69,26,36,13,3,8,2020-02-17
"58267",53560,"wuhan","2020/2/18",72,29,43,17,5,10,2020-02-18
"58268",53561,"wuhan","2020/2/19",89,34,37,13,7,11,2020-02-19
"58269",53562,"wuhan","2020/2/20",100,49,42,20,6,14,2020-02-20
"58270",53563,"wuhan","2020/2/21",128,49,33,14,4,11,2020-02-21
"58271",53564,"wuhan","2020/2/22",140,53,42,14,6,13,2020-02-22
"58272",53565,"wuhan","2020/2/23",144,60,43,15,8,12,2020-02-23
"58273",53566,"wuhan","2020/2/24",128,55,43,12,9,14,2020-02-24
"58274",53567,"wuhan","2020/2/25",131,72,43,15,4,14,2020-02-25
"58275",53568,"wuhan","2020/2/26",160,57,27,9,4,16,2020-02-26
"58276",53569,"wuhan","2020/2/27",147,46,26,12,5,13,2020-02-27
"58277",53570,"wuhan","2020/2/28",123,17,17,9,3,13,2020-02-28
"58278",53571,"wuhan","2020/2/29",66,20,36,11,4,14,2020-02-29
"58279",53572,"wuhan","2020/3/1",83,39,34,8,3,12,2020-03-01
"58301",53594,"wuhan","2020/1/23",173,71,21,12,3,12,2020-01-23
"58302",53595,"wuhan","2020/1/24",174,39,28,7,2,5,2020-01-24
"58303",53596,"wuhan","2020/1/25",116,46,23,7,2,7,2020-01-25
"58304",53597,"wuhan","2020/1/26",131,32,30,6,3,5,2020-01-26
"58305",53598,"wuhan","2020/1/27",104,45,28,6,2,8,2020-01-27
"58306",53599,"wuhan","2020/1/28",137,55,33,9,2,7,2020-01-28
"58307",53600,"wuhan","2020/1/29",154,54,35,15,4,7,2020-01-29
"58308",53601,"wuhan","2020/1/30",154,55,42,20,4,8,2020-01-30
"58309",53602,"wuhan","2020/1/31",153,68,45,22,5,10,2020-01-31
"58310",53603,"wuhan","2020/2/1",168,63,40,23,6,11,2020-02-01
