"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"19064",14357,"chuzhou","2020/2/21",140,58,45,14,6,9,2020-02-21
"19065",14358,"chuzhou","2020/2/22",145,82,41,12,5,7,2020-02-22
"19066",14359,"chuzhou","2020/2/23",146,89,51,19,3,9,2020-02-23
"19067",14360,"chuzhou","2020/2/24",157,79,44,19,5,11,2020-02-24
"19068",14361,"chuzhou","2020/2/25",152,75,31,14,2,12,2020-02-25
"19069",14362,"chuzhou","2020/2/26",164,52,41,12,2,7,2020-02-26
"19070",14363,"chuzhou","2020/2/27",120,51,33,12,4,7,2020-02-27
"19071",14364,"chuzhou","2020/2/28",108,37,24,12,3,8,2020-02-28
"19072",14365,"chuzhou","2020/2/29",96,31,25,10,8,7,2020-02-29
"19073",14366,"chuzhou","2020/3/1",107,38,28,8,3,8,2020-03-01
