"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"60879",56172,"wuxi","2019/2/15",89,34,20,20,2,7,2019-02-15
"60880",56173,"wuxi","2019/2/16",82,68,27,14,3,9,2019-02-16
"60881",56174,"wuxi","2019/2/17",140,53,32,12,5,8,2019-02-17
"60882",56175,"wuxi","2019/2/18",91,33,23,23,3,8,2019-02-18
"60883",56176,"wuxi","2019/2/19",78,40,18,20,3,9,2019-02-19
"60884",56177,"wuxi","2019/2/20",93,69,21,20,4,10,2019-02-20
"60885",56178,"wuxi","2019/2/21",159,80,25,22,5,11,2019-02-21
"60886",56179,"wuxi","2019/2/22",167,62,27,21,4,10,2019-02-22
"60887",56180,"wuxi","2019/2/23",148,109,38,32,6,14,2019-02-23
"60888",56181,"wuxi","2019/2/24",192,121,54,40,8,19,2019-02-24
"60889",56182,"wuxi","2019/2/25",201,94,51,40,7,16,2019-02-25
"60890",56183,"wuxi","2019/2/26",171,67,39,19,3,8,2019-02-26
"60891",56184,"wuxi","2019/2/27",124,53,26,23,3,8,2019-02-27
"60892",56185,"wuxi","2019/2/28",99,64,10,27,6,11,2019-02-28
"60893",56186,"wuxi","2019/3/1",135,86,2,36,5,9,2019-03-01
"60894",56187,"wuxi","2019/3/2",160,86,NA,25,4,10,2019-03-02
"60895",56188,"wuxi","2019/3/3",168,85,NA,26,6,12,2019-03-03
"60896",56189,"wuxi","2019/3/4",158,95,31,24,5,12,2019-03-04
"60897",56190,"wuxi","2019/3/5",166,84,35,35,4,10,2019-03-05
"60898",56191,"wuxi","2019/3/6",166,81,46,23,4,12,2019-03-06
"60899",56192,"wuxi","2019/3/7",159,90,42,12,3,7,2019-03-07
"60900",56193,"wuxi","2019/3/8",140,57,33,25,4,6,2019-03-08
"60901",56194,"wuxi","2019/3/9",86,59,33,25,4,8,2019-03-09
"60902",56195,"wuxi","2019/3/10",115,67,22,23,4,9,2019-03-10
"60903",56196,"wuxi","2019/3/11",135,94,55,28,5,10,2019-03-11
"60904",56197,"wuxi","2019/3/12",152,103,47,28,8,11,2019-03-12
"60905",56198,"wuxi","2019/3/13",132,71,38,27,7,7,2019-03-13
"60906",56199,"wuxi","2019/3/14",89,60,42,19,3,6,2019-03-14
"60907",56200,"wuxi","2019/3/15",110,68,45,26,6,7,2019-03-15
"60908",56201,"wuxi","2019/3/16",126,72,60,32,7,8,2019-03-16
"60909",56202,"wuxi","2019/3/17",109,103,74,44,9,12,2019-03-17
"60910",56203,"wuxi","2019/3/18",168,64,52,21,11,7,2019-03-18
"60911",56204,"wuxi","2019/3/19",115,64,20,23,4,6,2019-03-19
"60912",56205,"wuxi","2019/3/20",129,50,44,16,4,8,2019-03-20
"60913",56206,"wuxi","2019/3/21",106,63,33,22,5,11,2019-03-21
"60914",56207,"wuxi","2019/3/22",145,46,34,12,4,6,2019-03-22
"60915",56208,"wuxi","2019/3/23",75,51,55,17,5,6,2019-03-23
"60916",56209,"wuxi","2019/3/24",92,80,70,20,5,8,2019-03-24
"60917",56210,"wuxi","2019/3/25",150,64,58,21,7,10,2019-03-25
"60918",56211,"wuxi","2019/3/26",129,87,60,27,5,10,2019-03-26
"60919",56212,"wuxi","2019/3/27",126,74,31,42,8,10,2019-03-27
"60920",56213,"wuxi","2019/3/28",154,74,23,32,4,11,2019-03-28
"60921",56214,"wuxi","2019/3/29",145,89,43,27,4,10,2019-03-29
"60922",56215,"wuxi","2019/3/30",162,92,51,23,6,10,2019-03-30
"60923",56216,"wuxi","2019/3/31",155,65,44,15,4,7,2019-03-31
"60924",56217,"wuxi","2019/4/1",74,62,59,19,5,6,2019-04-01
